Name,GW24*,GW25,GW25*,GW26,GW27,GW28,GW29,GW30,GW31,GW32,GW33,GW34,GW35,GW36,GW37,GW38
Said Benrahma,,10.384574190739004,,5.339194204782802,13.94712719034767,9.61899298130449,8.81651620093042,10.32466444154741,9.086406252458762,11.513985362026654,7.129747456685623,10.720961084251552,11.359815284798694,9.157470524686497,15.482231528890797,10.32610700064892
Pablo Hernandez Dominguez,,9.49850117451923,9.499828302330268,9.028158979060862,8.637665223649405,6.559236377584786,11.170120512842091,11.69157234849493,4.911960355925611,8.717576108603888,8.84929642487436,8.424704262962319,9.553617040636057,9.863086788656553,9.499828302330268,14.243367926765043
Carlos Vinicius Alves Morais,,10.019170648526917,,11.440585748359208,13.457851344095932,9.408308528114041,,12.286840312583292,10.264650076673789,12.122321854350238,,13.561518706287373,14.883302281437588,11.017688427212917,10.472119850811296,9.696314449679665
Karlan Grant,,11.207422241996492,,9.572988655798634,12.036429815042853,13.183575194559827,,7.4532581172459995,10.794651744637651,9.498699858468107,10.258694049268227,10.793143729746765,9.216563607564677,9.905778836725855,9.814976124693906,14.579974897462176
Mason Holgate,5.545563921539005,9.842073642313464,,10.725230107092441,7.405325363528088,11.135346030266316,,13.098790117620092,9.511423673026735,10.785957162060189,9.157290834962767,10.192719216839818,9.751854892887437,13.199691590275213,10.723731790417453,5.545563921539005
Sander Berge,,11.816950683045683,,9.222386350499507,10.049936562186252,8.84339145524295,,13.574113020417911,8.580719579340972,10.04853258414724,8.912555122410238,10.106840054599964,12.274049918651269,11.05599844774087,11.206045265562048,10.434230322775528
Jayden Bogle,,11.70891432692207,,9.138070773427527,9.958055115392211,8.762540835296647,,13.45001182479897,8.502270434452807,9.9566639732087,8.831072174312846,10.014438368182693,12.161834537233714,10.954919089991163,11.103594106246932,10.338835474031299
John Stones,11.226847498476168,8.713317987497923,,9.279055801661805,9.506401696031789,11.999558777314789,,8.980048948688747,13.783874656607892,9.698545704644232,,12.46372159662692,7.046293041927421,11.379212999364439,9.050281406425855,11.226847498476168
Islam Slimani,,9.803043315224297,,8.807200198052628,9.14779425122235,12.695056702169069,,5.333552526432389,9.379033591037837,15.465872174448439,12.5980127744433,10.315195883338854,11.501819068864714,9.608829038512003,7.12221378393885,10.373601293866725
Gabriel Magalhaes,,4.809260095008119,,8.18454795254256,9.656867374563577,9.353868082647118,8.457067171566882,8.535307263571037,11.447122588374684,10.936573373202657,10.232313012122036,10.371181158104172,13.945564708410899,6.422094536326882,11.359618155492202,8.248558841732448
Virgil van Dijk,,10.020273941821449,,11.209909630915279,10.70994027005376,9.107187350143727,,7.776878877955741,8.656222043721675,12.302491866722878,10.156264393138308,8.484728166848607,9.108459803701466,13.656577792931962,9.456752974457487,11.124218508334543
Solomon March,,11.253729728459012,,13.81557143831588,8.108255871522791,9.21450300500574,10.2745064244753,8.583509712400748,10.136932734815709,6.362231125479633,11.340418490723915,12.445720870273725,9.213215737192717,8.378234808730964,4.764430684399128,7.867419446849604
Pascal Struijk,,8.901577968531937,8.902821694406905,8.460793928204115,8.094840337616086,6.147028142264484,10.46814616707089,10.956827916603103,4.603273430539195,8.169729307979637,8.293171801040195,7.895262682049231,8.953230136650657,9.243251587434525,8.902821694406905,13.348258615233952
Johann Berg Gudmundsson,10.092173385947493,12.868844033642558,,8.631666912294547,7.328295775588686,9.442288140328348,,8.583068934092854,9.570434439832976,7.995315158936805,8.581869877738994,7.804106946439627,10.092173385947493,11.59286399993647,7.876306212817994,10.563303695757378
Joseph Willock,,8.802960185092664,,9.448765601558636,14.168787521740029,8.980886188190711,8.380591251252005,9.5035928727561,9.811442190884659,8.592437116493674,8.671929576101254,8.06856198344887,8.31555575738906,4.886240596758023,11.630353526822038,11.111632090980816
Kurt Zouma,,9.531677516352364,,8.87896465958463,10.48585841045683,12.874117869356702,,14.29112037649971,11.641096928351605,8.452949005983424,8.666623941597154,11.20756956429272,4.928428240572068,8.138225687539727,8.387351997762758,9.058426870058332
John Lundstram,,10.892011993354581,,8.500529910911018,9.2633059495491,8.151199778690255,,12.511637374409013,7.909087807558301,9.262011863955491,8.214949853688141,9.315755480604786,11.313333067623976,10.190621161183167,10.328923484947433,9.61752019327233
Lys Mousset,,10.628623864388945,,8.294972051645228,9.039302815548092,7.954089340339269,,12.20908383697693,7.71783206520981,9.038040023234682,8.016297825685458,9.090484024106678,11.03975664934014,9.944193904007976,10.079151832787176,9.384951531895467
Ben Johnson,,8.846838875925338,,4.548572718476226,11.881853292076329,8.194624015508303,7.510977036128833,8.795800490676207,7.740902091911646,9.809008192984347,6.0739829883046434,9.133414000934561,9.677667436235643,7.801443251778783,13.189641217838023,8.79702943735285
Marcos Alonso,,9.141679888888369,,8.515673397827822,10.056819566561227,12.347361124163927,,13.706385629538808,11.164790404620941,8.107088578818109,8.312020801746174,10.74900122391264,4.72677692393319,7.8052424634994715,8.044175534415029,8.687792741719631
Abdoulaye Doucoure,4.923723045158783,8.738452119646675,,9.522577575531141,6.5749438046659865,9.886705958268704,,11.62998311412946,8.444878932736895,9.57649512192313,8.130456082239997,9.049778744027055,8.658349871806918,11.719570199091706,9.521247269642332,4.923723045158783
Paul Pogba,,10.795270725302704,,6.684701393819744,5.005916290782254,8.802886408728323,,8.5858519326422,9.736358544083345,10.051747826745448,13.076533374498919,8.884325828393406,9.200849525288248,8.519223564316743,11.383782480610085,9.680188422160036
Charlie Austin,,9.617062531942988,,8.214558935364606,10.32843197063212,11.312794708988175,,6.395623171193881,9.262865143932913,8.150811893991134,8.802961112519744,9.261571119919932,7.908711444050124,8.500125402915094,8.42220781037459,12.511041993013604
Serge Aurier,,8.540335684647014,,9.751949153031108,11.471465264398475,8.019637140987788,,10.473296089486468,8.749582217478322,10.33306064396709,,11.559831268303894,12.686518878509975,9.39147170340724,8.926429341627538,8.265133233990076
Antwoine Hackford,,10.162397068706213,,7.931111377934322,8.642791918119586,7.6051815576351,,11.673529835992168,7.379287757001091,8.64158451845356,7.664661254837378,8.691728052323306,10.555495428564036,9.507989770841961,9.637027742015215,8.973278681658147
Fabian Balbuena,,8.435991156707976,,4.337336733138491,11.330059324356501,7.814065192878762,7.16216681954571,8.387322997080249,7.381414142176136,9.353477273930448,5.791906860061719,8.709257716008507,9.228235989672118,7.439143767008101,12.577113501707638,8.38849487140074
Stuart Armstrong,,5.603060627684203,10.960640570271831,8.927347587933975,9.987227922664767,7.196589059818078,,8.425290700272436,12.167034307347707,9.910883259742366,,7.140741720459531,7.446767375220659,9.541790972173908,10.960640570271831,7.37850553688503
Joel Matip,,8.790078571583381,,9.833661934614039,9.395074128444918,7.989092198345815,,6.8221065387851105,7.59349218785474,10.79210715821032,8.909373389170272,7.443052722725137,7.99020843197537,11.979951098721342,8.295741429842174,9.758491165357112
Steven Bergwijn,,8.30373648791897,,9.481783737836981,11.153662830504741,7.797463238734844,,10.183146669912468,8.507186110252368,10.046796270015163,,11.239580766053821,12.335054921264518,9.131292859955591,8.679133908536372,8.036158173029913
Tosin Adarabioyo,8.604217271402426,10.199325108491045,,10.121359125990871,7.604913200670673,4.285025067355801,11.19340996712642,7.875855001695991,8.286165336416614,7.075785498473403,,5.722051943427477,8.604217271402426,8.287323077018291,7.719821468694072,9.240667038718254
Yerry Mina,4.645378842374864,8.244456525966799,,8.984254392159691,6.203254033557058,9.327798143415242,,10.972525668086531,7.967479397348615,9.035123912428176,7.670831262621862,8.538183468099865,8.168882558071234,11.057048283436078,8.982999290121441,4.645378842374864
Steven Alzate,,9.709829751344499,,11.920212215897399,6.995883675234334,7.950364686260281,8.864946161667882,7.405937408080592,8.7462462162195,5.489396187549213,9.784625676185165,10.738291544136855,7.9492540188095395,7.228824182958722,4.110798101949085,6.788087616689808
Callum Robinson,,9.03113118679719,,7.714076844207277,9.699159568825591,10.623548798484928,,6.005961975241758,8.698513709629385,7.654213669615057,8.266629896122552,8.697298525618542,7.4268634869020245,7.982244824027792,7.909074456500762,11.748791395204401
Jonjo Shelvey,,7.374929722228931,,7.915971537769211,11.870303855171532,7.52399228084726,7.0210781611140005,7.961904640207595,8.219814143203982,7.198558046885589,7.265155110910235,6.759666786651167,6.966592830429226,4.093586730974525,9.743658735415153,9.309085131274465
Callum Hudson-Odoi,,8.056824701611239,,7.505107224971516,8.863363548969172,10.882083524472995,,12.079830802662888,9.839850029051982,7.145009704328501,7.325622350571982,9.473403097797567,4.16584408365034,6.8789840648898934,7.089562633728665,7.656800939731559
Jordan Ayew,,7.407176641389595,,9.821004175538592,8.399740427125487,12.523067743241407,,9.188580864249303,5.767018160506347,8.352448240537992,7.3496950894846655,4.318698541359901,10.279475563506256,7.937746681322345,7.131389905751344,7.664675709160326
Willian Borges Da Silva,,3.8509765159626914,,6.553711243799702,7.732659232926733,7.490034975874227,6.7719288265211,6.834578953767806,9.166191761791696,8.757373565431006,8.193442719923201,8.304640275977109,11.166799285751214,5.142440781765492,9.09612328776118,6.604967450818326
Tyrone Mings,,6.881944331556489,,10.563401001703795,7.8197874885357495,8.720566095576226,,9.195973872812651,7.176878891934156,4.043847069102969,11.72607217306221,8.603799371791728,7.285319672456558,9.551689381885774,7.865162474795305,5.399992442742653
Hakim Ziyech,,7.893250182842383,,7.352734007469604,8.68341419163661,10.661148895553715,,11.834578785455708,9.640075453723563,6.999947404071352,7.176893143340062,9.281068349281103,4.081266602262056,6.739322777756767,6.945626053370659,7.5013479448593925
Allan Saint-Maximin,,6.996852550556754,,7.510157754755601,11.26177047553463,7.138273388821495,6.661141256869033,7.553736087981243,7.798423811365772,6.829522602618068,6.892705555518073,6.413131186123298,6.609449127000918,3.883728230414625,9.244148221393429,8.831853115533432
Ian Carlo Poveda-Ocampo,,7.017822664015872,7.018803192149651,6.6703175094147,6.381807156409254,4.84619171630326,8.252873106454036,8.638139838878521,3.629126961950078,6.44084809447215,6.538167640351034,6.224464199978438,7.0585441807346525,7.287191182149107,7.018803192149651,10.523495066412714
James Ward-Prowse,,5.012019242648071,9.80445244131807,7.985642289047663,8.933720667198386,6.437453607234414,,7.536545099302699,10.88358918928745,8.86542925558132,,6.387497349732446,6.6612417498605385,8.535270834937801,9.80445244131807,6.600180542422184
Michy Batshuayi,,7.158750500515829,,9.491621701627926,8.118025112414067,12.103061910793677,,8.880408966274455,5.573600595984118,8.07231903831939,7.1031967978849915,4.173855551355827,9.934716613088007,7.671525977976931,6.892213258680108,7.407613416783512
Ezgjan Alioski,,6.8598038540392094,6.860762303830992,6.52012339858189,6.238109371407194,4.7370710552960205,8.067044930165522,8.443636694085393,3.547410687367926,6.295820897312036,6.390949119818488,6.084309272629492,6.899608453087024,7.123107058938065,6.860762303830992,10.286539781732118
Miguel Almiron,,6.821191597428053,,7.321609909876077,10.979035728538761,6.9590619650972885,6.49390857422326,7.364094178092509,7.602638842380387,6.658062586686414,6.719659286675171,6.252124972464534,6.443514211992275,3.786224474587558,9.012067314199845,8.610123169824652
Rodrigo Hernandez,8.405648731853091,6.5237450051571235,,6.9473183493958715,7.117534407729472,8.98418510031628,,6.7234490419300394,10.32011956544918,7.261394475530837,,9.331708268690477,5.275627390519169,8.519726248225652,6.776032758720793,8.405648731853091
Josh Benson,7.738661227412977,9.867807513438276,,6.618747370623586,5.619324620455696,7.240330336710739,,6.58148252436522,7.338592699185976,6.13079393855485,6.580563090011464,5.984175809453422,7.738661227412977,8.889388214029127,6.039538082970037,8.099923140199914
Matt Phillips,,7.9910578876662,,6.825682557029394,8.582152553547818,9.400084182726443,,5.314283318732253,7.696746415545945,6.772713545328486,7.314600648521264,7.695671178615603,6.571546223843077,7.06296688011586,6.9982232028869085,10.395737832537066
Trent Alexander-Arnold,,7.485047898291684,,8.373694273239586,8.000221987406402,6.802981029294159,,5.809253443437331,6.466114299039551,9.18984265554179,7.586631452566445,6.338010028626229,6.803931539817457,10.201331770003593,7.064103175931709,8.309683831938358
Kai Havertz,,7.3911972658206855,,6.8850608093542185,8.131102618630205,9.983042820384568,,11.081836294931792,9.026915109158336,6.554713320290296,6.72040436440852,8.690742776177782,3.8216762237304276,6.310665813775277,6.503847097951697,7.024222105683825
Edward Nketiah,,3.51862932372478,,5.988112486812641,7.0653148401621575,6.843629555410825,6.187497443416019,6.24474073585148,8.375130563958296,8.00159421861203,7.486331764704119,7.587932743010786,10.203081544674319,4.698637567701423,8.311109143321096,6.034945177765459
Nathan Ake,8.06119540936661,6.256409822143169,,6.662625642841008,6.825866452897653,8.616024056908598,,6.447930228934056,9.897213542823485,6.963831309049317,,8.949306146003108,5.059438558361726,8.170598167039508,6.498359128585161,8.06119540936661
Andros Townsend,,6.583758390779831,,8.729252963306656,7.465983895732408,11.130941831758769,,8.167132943249392,5.12592800769098,7.423948941614542,6.53266677139621,3.8386107332783626,9.136758412899702,7.05534765095553,6.338629467476136,6.812632593479484
Luke Ayling,,6.340158242902056,6.34104408796076,6.026209347941694,5.765558519280924,4.378227240530096,7.455948085124043,7.804012173694111,3.278686328214954,5.8188982669561575,5.906820312088944,5.623409124812389,6.376947553810678,6.583515636268199,6.34104408796076,9.50731119661487
Thomas Partey,,3.404267355963611,,5.793487744004499,6.835679026430636,6.621198923883895,5.9863923203571385,6.041775099802525,8.10292331408036,7.741527591560171,7.243012121412397,7.341310879809945,9.871462503472953,4.545923147226447,8.040982708149492,5.83879828579065
Jannik Vestergaard,,4.490025233730032,8.783333968439685,7.1539500647290994,8.003287554343661,5.767002826225684,,6.751625648814297,9.750080302491641,7.942108587032741,,5.722249435245477,5.967483781855452,7.646335652403179,8.783333968439685,5.912782004203182
Issa Diop,,6.712582905000487,,3.451252125240219,9.015415156385226,6.217711642640716,5.69899110401693,6.673857276883256,5.87344788123698,7.442633649677439,4.608664738261434,6.9300232034069715,7.34297819863488,5.919383786759001,10.007705735760764,6.674789746273564
Benjamin Chilwell,,6.964920761509716,,6.48797498574184,7.662153154043213,9.407285410209731,,10.442707576368843,8.506300967896253,6.17667980549631,6.332814860707435,8.189516883097316,3.6012666307144756,5.946707382384099,6.128747218219282,6.619110357610048
Liam Delap,7.713436831131956,5.9865093825540505,,6.375201122878132,6.53139975257165,8.244330266607399,,6.169767632061028,9.47024945929093,6.663412828647879,,8.563234623917872,4.841175252440984,7.81811997272669,6.218021037687483,7.713436831131956
Jay Rodriguez,7.094083622617388,9.045886570696313,,6.067450938135887,5.151273274366074,6.637260290197538,,6.033289998953748,6.72733806926945,5.6201406929507565,6.032447147199501,5.48573485221531,7.094083622617388,8.148962913745951,5.536485826618201,7.42525488643998
Ben Mee,7.0163586723389955,8.946777070254317,,6.000974089599782,5.0948343485767005,6.56454043609325,,5.967187428117294,6.6536312954624925,5.558564712294921,5.966353810904697,5.425631463065865,7.0163586723389955,8.059680383262094,5.475826394268268,7.343901522488513
Romain Saiss,,8.596383358343004,,7.096703916404419,6.048547231642487,5.840467692319452,,5.78693022547925,7.483585707979203,7.832939996521092,6.607919336527226,9.54255278872613,5.644253913265506,6.4005855498706286,7.0016803987904055,5.928715645880823
Aboubakar Kamara,6.59434105099626,7.816844476826751,,7.757090723200495,5.828466405087884,3.2840775418502064,8.578719076769831,6.036118372091374,6.35058349989436,5.422938694924649,,4.385426452664009,6.59434105099626,6.351470801566927,5.9165330223087285,7.082121251695877
Eberechi Eze,,6.063752858936359,,8.03978965673431,6.876297474087266,10.251785735257954,,7.522067608570896,4.721066413200576,6.837582570216489,6.016696613139279,3.535425425218775,8.415109069801245,6.498094545690656,5.837984973594091,6.274549871612338
Tariq Lamptey,,7.400054223255719,,9.084630627858504,5.331701982638275,6.059130930162501,6.7561516486425885,5.644212081704693,6.665688061215229,4.183577928868689,7.457057684044807,8.183865394832274,6.058284468425275,5.509230572953106,3.1329209300572654,5.173336476755394
Fernando Luiz Rosa,7.113954424179406,5.521242455182214,,5.879725370937772,6.023784362679835,7.6035872281747805,,5.690258013796209,8.734228919473574,6.145537483521067,,7.897706582912012,4.464922817067563,7.210501672129782,5.734761201668647,7.113954424179406
Ruben Santos Gato Alves Dias,7.07182017224812,5.488541455610208,,5.8449011627275205,5.988106927489326,7.558552998159963,,5.656555975462591,8.682498168926763,6.109138933692895,,7.850930354248982,4.438478146268345,7.1677955939221585,5.700795581588822,7.07182017224812
Tanguy Ndombele,,6.099524774862686,,6.964861529863029,8.19294336520769,5.727640836741389,,7.480048950199496,6.248969065835123,7.37989251538897,,8.256054541393148,9.060737079145978,6.707407816572487,6.375273634524444,5.902974635867265
Manuel Lanzini,,5.986819723644789,,3.0781034047664604,8.040670191929543,5.545453847634017,5.082817274552867,5.952281103041673,5.238411818347099,6.637937521271933,4.110376787173223,6.180750418526099,6.549056798558496,5.279381142539407,8.925674503424442,5.953112754019635
Declan Rice,,5.939717391963244,,3.053885897940794,7.977408839190564,5.501824037732721,5.0428273372916665,5.905450509885517,5.19719771430822,6.585712408567526,4.078037692344477,6.132122303818642,6.497530970194456,5.237844705310963,8.855450227373277,5.906275617706675
Ezri Konsa Ngoyo,,5.359068854440823,,8.225872017827893,6.0893807853106985,6.790830019010821,,7.161036880531661,5.588738630955954,3.1490017698603125,9.13126075133046,6.699902094790448,5.673183023623313,7.438037654422576,6.124714938555623,4.205051642371083
Thiago Thiago,,6.149091844995104,,5.728012628058916,6.764654629669891,8.305372592196344,,9.219511634989427,7.5099240470651045,5.453180692452063,5.591027026616026,7.230246144162566,3.1794359230842613,5.250145855451773,5.410862640082606,5.8437875913867705
Grady Diangana,,6.57897384334525,,5.619529683921382,7.065617339168028,7.7390138868662355,,4.375206817614024,6.3366695697316,5.575920721580364,6.022052025854096,6.335784335793921,5.4103012798502474,5.814883963287972,5.761581013290741,8.558727548213314
Joelinton Cassio Apolinario de Lira,,5.463370313757442,,5.864175732230071,8.79355711040246,5.573796309437571,5.201236003698178,5.898203113877418,6.089263256194345,5.332713641551587,5.382048948636479,5.007581664374232,5.160873105418453,3.0325414702444466,7.218131953447525,6.896198509004173
Emile Smith Rowe,,2.9414171067962185,,5.005794838168762,5.906287938780245,5.720968932741187,5.172471764958585,5.220324603131593,7.001235437440374,6.68897572062299,6.258239301132765,6.343173185370988,8.529320890718886,3.9278513445803833,6.947716386543502,5.0449448780428385
Andrew Robertson,,5.97006624584324,,6.6788496497247625,6.380968551606542,5.426050436279821,,4.63345437029591,5.15736589037336,7.329808731749341,6.051089180732801,5.055190060487556,5.426808562462655,8.136571374065161,5.63432118282224,6.627794989796506
Erik Lamela,,5.651370240344865,,6.45312751908231,7.590977662027448,5.3068099838766445,,6.9304622234987034,5.789834309229655,6.837664650579592,,7.6494518278177965,8.395011377886828,6.214589877665942,5.906858816393246,5.469261363464473
Jack Stephens,,3.7730161568430765,7.380729338650329,6.011540642734479,6.725248006081774,4.846074065787193,,5.673463139263978,8.193096607890972,6.673838666466255,,4.80846731338559,5.01454035391584,6.425297510676989,7.380729338650329,4.968573865946106
James Justin,,5.691191886641167,,5.11305160034731,5.3107846970712025,7.370160610392148,,3.0964130106684116,5.445031523522163,8.978767450956267,7.313821410782271,5.988523893309885,6.6774222311839075,5.578440093105956,4.1348267062256925,6.022431363453972
Keinan Davis,,4.997251433955957,,7.670502442334786,5.6782563702426785,6.3323472737492725,,6.6775596268360085,5.211415060361974,2.9363969818981284,8.514763874623355,6.247558346411576,5.290158191642478,6.935858699329959,5.711204938877788,3.921147669577826
Neeskens Kebano,5.691152306190719,6.746216510094782,,6.694646882421029,5.030175079867862,2.8342764396734186,7.403741553607526,5.20938615823913,5.480780816700439,4.680190154145669,,3.7847799615911484,5.691152306190719,5.4815465897960465,5.1061797220025165,6.112124074659746
Joao Pedro Cavaco Cancelo,6.33971186825531,4.9203416600003544,,5.239809323141088,5.36818974916292,6.776055807714082,,5.070962521334948,7.783644853366148,5.476691949088572,,7.03816487571339,3.978985875703343,6.425751459906052,5.110622233993655,6.33971186825531
Jeff Hendrick,,5.117307189277538,,5.4927246205811775,8.236551878438707,5.22073853460555,4.871777102099535,5.52459662535775,5.703554554934809,4.9949266275348245,5.041136916629634,4.690389298244873,4.833970887677862,2.8404529395319984,6.760917971369798,6.459376571993957
Jack Robinson,,6.528089539005692,,5.094763063176944,5.551930231325081,4.885393262335632,,7.4988063830213205,4.740284293765006,5.551154625621437,4.923601648257208,5.583365675503741,6.780606860798833,6.107713381042747,6.190604398197019,5.764227307423349
Patrick van Aanholt,,5.238110222667377,,6.945089183008443,5.94001848872126,8.855899128756672,,6.4978603436951,4.0782444166458545,5.9065750192308695,5.197461171183232,3.0540407058352677,7.269304978092195,5.613311798728535,5.0430829688078305,5.420205042936729
Jordan Henderson,,5.617860967291465,,6.284829549374187,6.004522007531173,5.105939481618885,,4.36010278256717,4.853106035421649,6.897385167288144,5.694103937574816,4.756958089506353,5.106652881992589,7.656552682605189,5.301923252895119,6.236786869544798
Thiago Alcantara do Nascimento,,5.355203175817065,,5.990988270844372,5.723786243769838,4.867216096427929,,4.156250288862147,4.626203639567324,6.574904428527242,5.427881477927482,4.534551000188794,4.867896142439949,7.298577782615798,5.054036831305087,5.945191781202666
Enda Stevens,,6.085162454951424,,4.749086348107858,5.175234989395525,4.553922166662782,,6.9900167248413165,4.4186587573381,5.174512008088442,4.5895381357889775,5.204537556942697,6.320546623109533,5.693308575174147,5.770575484953196,5.373127832171377
George Baldock,,6.070879376019817,,4.737939303856336,5.163087690060402,4.543233211316666,,6.973609774106103,4.408287291946648,5.162366405733334,4.578765582724309,5.1923214786902845,6.305711051014771,5.679945254742982,5.757030803814024,5.360516039223422
Martin Ødegaard,,2.545993509385985,,4.332850699021413,5.112287788751555,4.951881777155596,4.477120742460952,4.518540578876766,6.060038183711177,5.7897564849942995,5.416925265054621,5.490441230368696,7.382698488108382,3.39981840930644,6.013713860684327,4.36673768063354
Vitor Ferreira,,6.684160380301152,,5.518077215893483,4.703077803630888,4.5412845290970685,,4.499656207069333,5.818899065653633,6.090541219896751,5.138020349287313,7.419859098702428,4.388717535124111,4.97680693842624,5.4441912099819385,4.609902161681485
Naby Keita,,5.307997144503403,,5.9381778039716355,5.67333115854053,4.824311663502603,,4.119613008288098,4.585423727638124,6.516946749957925,5.38003478852997,4.4945790048264245,4.82498571491978,7.234240934873547,5.009485576555992,5.892785009661947
Oluwasemilogo Adesewo Ibidapo Ajayi,,5.63932909728453,,4.8169179592722315,6.056467528192507,6.633685926664587,,3.7503160372290933,5.431632034927607,4.779537465583107,5.1619498759843445,5.430873234904757,4.637572691278765,4.984370680341402,4.938680746918951,7.336323634603203
Robbie Brady,5.339177618794824,6.808151368054897,,4.566509217448223,3.8769719160208784,4.99536141335525,,4.540798874630049,5.063156112086762,4.229852789811003,4.540164524168223,4.128695727833035,5.339177618794824,6.1331050943277035,4.166892129380945,5.588425061290744
Dan Burn,,5.904622810621167,,7.24877353773241,4.25425114415843,4.834678452806985,5.390842544264461,4.503608000720113,5.31866018644125,3.338144414020423,5.950106792860356,6.530038406680739,4.834003047312491,4.395904074297256,2.49980822158759,4.127888748662331
Tom Cairney,5.12016086361478,6.069370822299979,,6.0229751584413425,4.525499265421818,2.5499144149235775,6.660926594050879,4.686730155131908,4.930895876603839,4.2106282124035,,3.4050542305207188,5.12016086361478,4.931584819936154,4.593878386762075,5.498896672750861
Dwight Gayle,,4.59918088796443,,4.936587381496463,7.402602693349532,4.692139830833013,4.3785106716570255,4.965232352339071,5.126070828322119,4.48919133294909,4.530722839769216,4.215488345667645,4.34453232867641,2.552857663114474,6.076376416130135,5.805366021474658
Andy Carroll,,4.579283884331644,,4.915230687890381,7.370577509676698,4.6718406676703,4.359568332822705,4.943751734690252,5.103894390304656,4.4697701667815,4.51112199975052,4.197251274986818,4.325736987150999,2.541813475152679,6.050088760442944,5.780250812564042
Douglas Luiz Soares de Paulo,,4.444179940311546,,6.821568523589206,5.049814561082013,5.63151386337289,,5.938519791533946,4.634640977743185,2.6114108397808593,7.572391205085809,5.556108962295814,4.704669202077918,6.168231578453174,5.079116542326175,3.487174108896504
Reece James,,5.092928336964739,,4.7441733776797,5.60276250894947,6.878847883574054,,7.635975074438191,6.2200249974931445,4.516546373881691,4.630716322730604,5.988384366190076,2.6333383394523633,4.3483846516606395,4.481496839168205,4.840062918169065
Josh Brownhill,5.186499514492565,6.613466770745681,,4.435926191301181,3.7661067669598185,4.852515011652682,,4.4109510565398855,4.91837106611665,4.108896726623929,4.4103348458428115,4.010632332686299,5.186499514492565,5.957723991441704,4.047736477224633,5.428619524687207
Wesley Fofana,,4.933893991967302,,4.4326838866192295,4.604105648065913,6.389450905846892,,2.684389114667978,4.720488933616663,7.78400863368005,6.340608476351605,5.191661544097436,5.788891691668316,4.836145504868718,3.5846263928579387,5.2210571200258125
Ryan Fraser,,4.484184604256565,,4.813154705787443,7.217510647561832,4.5748192347687295,4.269031947579565,4.841083447963673,4.997900375878522,4.376945188968615,4.417438256758521,4.1100857738674845,4.235903187006014,2.489026917761198,5.924444860645186,5.660210713541341
Ibrahima Diallo,,3.2107686183977684,6.280867389991356,5.11571253383249,5.723064612301264,4.123921522212539,,4.8280146831989565,6.972177266828397,5.679316192610378,,4.091918855001076,4.267283291337322,5.46781215705486,6.280867389991356,4.228166640112943
Jacob Murphy,,4.383740390895652,,4.7053416737931135,7.055840858425541,4.472344836442549,4.173407080712978,4.732644821622627,4.88594910357033,4.278903102116869,4.318489138930203,4.01802124735131,4.141020393133538,2.4332735594914823,5.79173930631481,5.53342391443432
Darnell Furlong,,5.250408714052562,,4.484715751101903,5.63877889334571,6.176189010217341,,3.491672796999955,5.057035628838045,4.449913230019125,4.805952293761534,5.056329160003993,4.317739158380899,4.64061997494242,4.5980810806081225,6.830368803760377
Adam Webster,,5.4607062173515075,,6.703802087826212,3.9344114633863927,4.471201553916211,4.985552564894674,4.165021373729228,4.918796962921374,3.087178731090001,5.502770659496172,6.039102322126881,4.470576926213256,4.065414757097845,2.311869654612825,3.817549143665688
Juan Mata,,5.718416549530012,,3.5409864237576403,2.6517088168688288,4.663020743455542,,4.548054331639625,5.157494911187875,5.324561336793315,6.926835534003653,4.706160423510566,4.873827765321591,4.512760287257076,6.030160038579781,5.127740756524342
Ciaran Clark,,4.232562124248791,,4.543072621615061,6.81251217205346,4.318110944849739,4.029482397174632,4.5694341893794235,4.717451599033655,4.131340268452867,4.169561135822936,3.879455220771274,3.9982126013027535,2.349359356961254,5.59200459779566,5.342597505611431
Jack Cork,4.823531176808679,6.150634559270957,,4.125485449670739,3.5025421972681197,4.512920010738467,,4.102258157191585,4.574167241361151,3.8213425852594014,4.101685070950949,3.729955057620784,4.823531176808679,5.540782821870502,3.764462531779292,5.048706830337561
Willy Boly,,5.94377903271841,,4.9068588709224175,4.182134127249228,4.0382621346436816,,4.001244837996388,5.174359723902756,5.415913015405311,4.568899590108058,6.597986946358313,3.9025944593835495,4.425543231680002,4.8411569625656705,4.099279229181389
Demarai Gray,,4.60307574938977,,4.135471847677872,4.295399757421689,5.961037380313306,,2.504400470656876,4.403979528333903,7.26208982865611,5.915469842154387,4.843559953169081,5.4007457406147985,4.51188131123695,3.3442767206694084,4.870984551856355
Michael Keane,2.515751835217493,4.464868709172566,,4.865513716332688,3.359434881152402,5.051563304972226,,5.942282109406523,4.31486894741401,4.8930626188688375,4.154216153599858,4.6239395016305425,4.423940863483509,5.988056185514877,4.864834003146045,2.515751835217493
Bamidele Alli,,4.423168170562729,,5.050680990464625,5.9412442204606934,4.153490571248663,,5.424277407172004,4.5315400938682595,5.351647362884507,,5.987010301592249,6.5705387435233815,4.86398430309105,4.623131876612651,4.280636686420377
Lucas Rodrigues Moura da Silva,,4.415601792830388,,5.042041174227534,5.931080985367967,4.146385510496296,,5.414998507929417,4.523788332520444,5.342492706340503,,5.976768777941679,6.559299022101676,4.85566385469248,4.615223436160922,4.273314126468908
