Name,GW24,GW24*,GW25,GW25*,GW26,GW27,GW28,GW29,GW30,GW31,GW32,GW33,GW34,GW35,GW36,GW37,GW38
Alireza Jahanbakhsh,15.477348653088322,,15.682106488330565,,20.74199156955129,12.570971258168402,13.75178594276127,17.45394034539979,13.724045235590008,15.749722985871442,10.114920088508983,16.17917048900589,17.61588803477497,13.576637634396421,12.644627860842819,7.895851216571514,12.342064131846223
Jeffrey Schlupp,18.004413087560827,,12.431139314362207,,15.702147514443425,16.244540053075692,20.92872921469553,13.847601157428743,15.891515839860121,10.205983492513212,13.875591610836493,12.684146194242159,7.966936611512872,16.32482960700203,15.616689353852895,12.45317824470622,10.269434884362202
Curtis Jones,11.406035061468542,,14.290215839013905,,14.679866978708368,14.11992911051381,12.318507591380927,9.177583084403263,11.198340472480101,14.043082095266804,15.983445704960006,15.836505505575108,12.452255114385446,12.477425124890381,18.819857131823344,16.190208138022136,14.228865277800601
Takumi Minamino,12.522337541026731,,9.32944127697141,16.247918077854266,14.526670941491734,14.922769499560069,11.363489302551674,14.849375624382875,16.458101735119655,19.131262592514442,14.464305234433036,,11.59476665374877,9.38744313780447,14.353566539256567,16.247918077854266,11.662703418775006
Virgil van Dijk,11.27553650465608,,14.126718836463942,,14.51191190539881,13.958380389921057,12.1775692675817,9.072580658837609,11.070218187875701,13.88241259558921,15.800576146331885,15.655317116946389,12.30978656043742,12.334668596196693,18.60453566543435,16.004972972154317,14.066070198368955
Harry Maguire,19.659329181793744,,16.542903202859044,,9.586955187053825,7.483714267096486,11.98462069874263,14.863553130096252,11.677147588788266,15.25925234323379,16.912382972818882,16.696397766048975,9.646558031861353,14.669482967060995,11.914808723671024,14.749757793739919,12.867982688236278
Billy Sharp,11.775684207595237,,14.492614683735509,,9.478382664656094,12.806757963504849,11.707089314772473,14.413739345704192,16.405317484767696,11.493912773548553,12.643645913747658,11.473571496966885,14.993226849205232,14.604426144349349,14.66739601036895,16.254498902424327,16.617537266466876
Nathan Redmond,12.102748217438293,,9.01683718512056,15.703494727687309,14.039921880913978,14.422748258328363,10.98272981779567,14.351813611417475,15.906635704758814,18.49022624412611,13.979645878333708,,11.206257696737113,9.072895562041444,13.872617734326454,15.703494727687309,11.27191808635095
Craig Dawson,14.835800865209384,,14.76283472330878,,7.240252297852746,16.153226590036642,12.584526649168733,11.317292555272685,12.449358420438323,11.527193337581076,16.004725548417507,9.27507008487218,16.36218531478292,14.442010735925967,11.29726385116139,19.019767217535666,12.609964022965652
Tariq Lamptey,14.154853689181552,,14.342115555831377,,18.969647997859845,11.496817890367442,12.576735353563825,15.962551301675267,12.551365010099651,14.403954417972345,9.250629235003958,14.79670686610173,16.110661026395416,12.416552964810997,11.564180748016224,7.221173421057141,11.287470220160705
Robbie Brady,12.865644566096982,12.767145214156995,17.01678861353245,,13.208155228705877,10.12546435968065,12.92111733213212,10.313260414254014,11.282004124909495,14.319262079292178,11.25924557019982,11.13831195680363,10.373688499642952,12.767145214156995,14.45212442220205,8.349900312385973,13.27343727966194
Reece James,15.963487377335323,,12.577472878263038,,12.552101047031616,14.404799094420639,16.11160578750341,9.308686963104362,18.970760415632856,14.342956605926176,11.268155042138366,11.5648588945056,14.23314695563396,7.221596884985227,11.288132139796042,11.497492086565273,14.155683757869173
Davy Propper,13.997125607379273,,14.182300807810574,,18.758268476964222,11.368708404215443,12.436592305376147,15.784679975501971,12.411504664629861,14.243450597120376,9.14754911586317,14.631826589538745,15.931139307834506,12.278194835172902,11.435320634937591,7.140707606498037,11.161693503189973
Trent Alexander-Arnold,10.69770748049046,,13.402777394159594,,13.768230760682423,13.24306566265198,11.553514442013949,8.607644872713797,10.502910958622415,13.17099093331519,14.990855784722537,14.853040736664795,11.67895609370376,11.702563018302149,17.651122878009712,15.18477803859367,13.345236771665721
Marcos Alonso,15.795339804145602,,12.444991078306085,,12.419886495185812,14.253069591163648,15.94189804449454,9.21063613715194,18.770936451730005,14.191878505718819,11.149464628203429,11.443043221562254,14.083225509093372,7.14552992279445,11.169231301884745,11.376386005768115,14.006578251380267
Joelinton Cassio Apolinario de Lira,9.36038359097911,,12.700281040382206,,12.563869513714234,19.194713930802248,14.32279435690392,11.401177803265066,14.898625523679854,16.512687185281152,11.701384302297278,9.41857782258097,11.421390734444715,11.633222216091166,7.3068492402991465,14.972262819257537,14.401172022779397
Jack Cork,12.403742161053719,12.308779133106093,16.405851823982392,,12.73395600495297,9.761939911613672,12.457223343696793,9.942993711741916,10.876957583150055,13.805171894467776,10.855016106131412,10.738424251641376,10.001252307850322,12.308779133106093,13.933264213193127,8.050122169413957,12.796894299543943
Gabriel Magalhaes,15.101391210584227,,6.768795187993316,,10.776587276886398,15.296743354731374,13.801536262197455,10.839730115330486,8.725022529767779,13.869751132324248,13.34071371715647,13.501603086853047,14.962559980045246,17.781273845524602,8.671113543571217,13.443638187232967,10.561629905619526
Joao Pedro Cavaco Cancelo,13.844305206688492,13.543442582253517,10.613141390873878,,10.873320855288197,11.801529386339164,13.382054639905967,11.674771196068518,10.809982346412854,15.14818821565329,13.309223469940433,,13.485298057878108,8.697984057604952,15.00892676741392,10.594358853657402,13.543442582253517
James Tarkowski,11.931629405639866,11.840280872108899,15.78141027973203,,12.24927460971294,9.390379757426714,11.983074980949883,9.564542265608802,10.462957489595683,13.279717748659785,10.441851151766375,10.329697030741562,9.620583415886895,11.840280872108899,13.402934601839693,7.743717432079648,12.309817339216007
Kurt Zouma,14.798789878885618,,11.659819307218761,,11.636298607113506,13.353823635589361,14.936101556306696,8.629524311266016,17.586652001380802,13.296493180709163,10.446029420117002,10.721085732290534,13.194695252541182,6.694708516050491,10.464548986903248,10.65863401281628,13.122883776767084
Keinan Davis,10.355161791696501,,10.565916985513876,,14.806175814028425,11.411180826161301,14.670058579584662,13.598612928991724,13.07991760669034,8.554458046657215,6.6364727729413895,17.433669725058223,13.237661768212766,11.53507709839509,13.180830017889267,13.531731583680934,8.50160292116236
Sander Berge,10.462450306490688,,12.876386481381761,,8.421345704133696,11.37853787672063,10.40150517202671,12.806307385338403,14.575783107012864,10.212102252438712,11.233616215703792,10.194029451601455,13.32116997011301,12.975728636771246,13.031676052006068,14.441783935903542,14.764335965678168
Miguel Almiron,8.81170537610147,,11.955827839084252,,11.82741235576359,18.069576133587475,13.483234186807989,10.732874221067137,14.025311820559699,15.544761924570203,11.01548349618404,8.86648843263757,10.75190232954275,10.951316871426531,6.878543182264187,14.094632713984279,13.557017583935734
Abdoulaye Doucoure,12.841408223544365,6.51545817063765,8.398469410244651,,11.347628472732175,8.34657808618624,14.724229158465434,17.115770642118477,12.940480519409958,10.166337723718351,13.284983473335819,10.184361430418175,12.771519494937863,10.4340294226534,13.350645252217086,11.203100486387388,6.51545817063765
Josh Brownhill,11.776036745944737,11.685879429539957,15.57561511834335,,12.089539744417813,9.26792589028643,11.826811452790782,9.439817257876904,10.326516830173778,13.10654554105351,10.305685726440975,10.194994134748306,9.495127611771059,11.685879429539957,13.228155602968473,7.642736622986189,12.149292975354646
Emile Smith Rowe,14.312285553928488,,6.41509965775329,,10.213469226300758,14.49742979869493,13.080353016020366,10.27331260906565,8.269106612043391,13.145003397343812,12.643610217801083,12.796092500365557,14.180708788081608,16.852134034603477,8.218014577302432,12.74115648924587,10.00974420278524
Michy Batshuayi,14.991318382358331,,10.350749364099531,,13.074344136128042,13.525965591118412,17.426241081550888,11.530161898271134,13.232021081444138,8.497980311675189,11.553468061968971,10.561414753232816,6.633644912189532,13.592818437686285,13.003187665347639,10.369100010687504,8.55081291512557
Callum Robinson,11.452181354468092,,14.889929419211498,,10.280745397867062,14.56463358684001,13.08610722578411,13.142530560092565,8.44050695338424,11.475329894419172,10.489986019356143,12.915244785250799,11.329175451112551,10.298971935755374,8.492982240503427,10.55144958620551,14.699772627612914
Benjamin Chilwell,14.373057257587137,,11.324388810660981,,11.301544755699856,12.969659904144775,14.506418743077537,8.381269552893103,17.080717967741034,12.913978735796524,10.145517315844707,10.412660788810122,12.815109337539193,6.502114673669233,10.163504110439595,10.352005684765507,12.745363739317979
Matheus Pereira,11.39471688637535,,14.81521510518436,,10.229158931708382,14.491551534073974,13.020444085474086,13.07658430019216,8.398154389492987,11.417749272163809,10.437349630859954,12.850438994205371,11.272328198953595,10.247294012932455,8.450366367433864,10.49850478736663,14.626012477560762
Sergio Aguero,12.988248352152622,12.705989442969228,9.956882207030796,,10.200973582473068,11.071786725053334,12.55458085691464,10.952866574758671,10.141551583951212,14.211506297549917,12.486253172053056,,12.651440261075958,8.160147830940495,14.080856023042857,9.939261080191343,12.705989442969228
Kortney Hause,9.9153090683905,,10.117112084751238,,14.17725886569353,10.92647193763876,14.04692343721894,13.02098922302534,12.524326347408016,8.191093210460613,6.354577551886985,16.69314560191674,12.675370063256391,11.045105509603282,12.620952336069651,12.956948774116277,8.140483194347654
Mateusz Klich,9.627278973401513,,10.590293214394785,10.726915549875674,12.072920028620214,9.863290178266897,7.890021996764033,12.138985858273662,12.620367727143277,6.159063960643566,7.939074876163758,10.705276744242827,9.6102411597183,12.558297633942177,13.918816878734756,10.726915549875674,16.17954153947031
Stuart Armstrong,10.342571225736155,,7.7054631842712835,13.419639060165077,11.998009827875252,12.325159414428983,9.38544397956671,12.264541228801422,13.593235997528481,15.801079099894547,11.94650013448257,,9.576462826472786,7.753368647203085,11.855037750678003,13.419639060165077,9.632573822429244
Erik Lamela,6.665982889057028,,10.675083742962341,,15.064398704485784,13.239440643990878,10.41964774435745,11.60978940383651,14.735291293846952,11.586369626251813,13.296525105597688,,13.65908129227385,14.872013794903147,11.461922429829075,13.066576162545164,10.612899991061944
Yerry Mina,11.955665263209564,6.06605097887677,7.81918051698508,,10.564919764991782,7.770868424595585,13.708617622998847,15.935201261171166,12.047903994788472,9.46510917351467,12.36864467428598,9.481889685461192,11.89059714682038,9.714336695176929,12.42977739705481,10.430360673354475,6.06605097887677
Andrew Robertson,9.139566877185052,,11.450638424853391,,11.762862842086632,11.314188998296633,9.870723994078462,7.353925699753754,8.973142823965905,11.252612084726138,12.807410301746867,12.68966826676383,9.977894840439182,9.998063373419274,15.080204641526116,12.973087425697205,11.401478698959156
Serge Aurier,6.460567749678661,,10.34612643067519,,14.60018275748521,12.83146156717064,10.098561802598688,11.252028733244702,14.281216933728908,11.229330646212896,12.886786946458688,,13.238170807784176,14.413726271913545,11.108718343852127,12.663923979318971,10.285858897924507
John Lundstram,9.525292293390226,,11.723003820790376,,7.66701651961925,10.359322718114768,9.469806226300454,11.659201952784809,13.270179588162488,9.297368784071654,10.227382193630499,9.280914826777511,12.1279465075729,11.813447554277282,11.864383565207795,13.148183188227717,13.441843112377947
Ben Mee,10.783750656622965,10.701190280755066,14.263164541973985,,11.070836901220623,8.486981151729696,10.830246926132265,8.64438840920619,9.45637187200207,12.00214657389435,9.437296062932932,9.335931694737535,8.695038137802658,10.701190280755066,12.11350938748943,6.9987354705652915,11.125555135992803
Cengiz Under,7.779659418124713,,11.830497566777755,,9.433964624922151,9.417268928036506,12.366952595881047,13.639329079123868,6.035390860478499,9.665236759440823,15.854658720551397,11.987009326376105,10.511520660369873,13.341354738153676,10.490316358777505,7.731591513342261,12.306128861039392
Tom Cairney,11.812774573791822,13.383372315139406,12.134873352948498,,11.762060129884699,7.633665693799062,5.922130222431872,13.212455511670033,11.608485482755729,10.182894009567839,9.256926073910515,,7.586499835245442,13.383372315139406,10.314260604748654,10.293454224812598,13.090989784999692
Juan Mata,15.432179132105427,,12.985847239794175,,7.525567551668767,5.874565610828669,9.407686892216724,11.667591112703622,9.166326667397072,11.97820705911276,13.275881449150095,13.10633739350425,7.572354589484111,11.51524992687463,9.352885891892218,11.578264055874266,10.101108337796038
Youri Tielemans,7.653997732067327,,11.639404333611841,,9.281581617227552,9.265155599168164,12.167194222015782,13.419018523525358,5.937903637609058,9.509118106674926,15.59856484296502,11.793388022180102,10.341732326688868,13.125857241337778,10.320870529587578,7.60670624867244,12.10735294831564
Jacob Murphy,7.697349248566453,,10.443856042073065,,10.3316803868675,15.78444039345764,11.77810175287423,9.37556100599454,12.251626534823924,13.578922173652236,9.622430618471464,7.745204266529945,9.392182759698837,9.566378707997947,6.008660859092193,12.312180888849287,11.842554268272469
Marc Albrighton,7.543848303481822,,11.471900529547254,,9.148009470057447,9.131819840427546,11.992094942141563,13.225904117918471,5.85245068667099,9.37227145967188,15.374084373496357,11.623668223820635,10.192903447161443,12.936961748362794,10.172341874218878,7.497237396441313,11.933114850053258
Jay Rodriguez,10.310876434899281,10.231936383232755,13.63771584171491,,10.58537376782748,8.114821711596223,10.355333813863226,8.265326562225326,9.041704041514317,11.475844927939823,9.023464718622813,8.926545241472025,8.313755268493551,10.231936383232755,11.582324412396039,6.691836535855509,10.637692573726914
Liam Cooper,8.727817783866127,,9.600859153278918,9.72471708370535,10.944966528975073,8.941778841472,7.152869932273447,11.004859934427257,11.441267069564685,5.583632521316774,7.197339880049718,9.70509995687795,8.712371785710948,11.384996085335025,12.618404205407122,9.72471708370535,14.667912997341617
Luke Ayling,8.722313412616256,,9.594804181187834,9.718583998155877,10.938063868930513,8.936139531440954,7.148358833097883,10.997919501419604,11.434051407748713,5.580111092812963,7.192800735020301,9.698979243258274,8.706877155785916,11.377815911930414,12.610446158728388,9.718583998155877,14.658662387326887
George Baldock,9.067661924099852,,11.159787238825379,,7.298664610495844,9.861622433958795,9.01484161346045,11.099050649187916,12.63263094414928,8.850688705494331,9.736020821613314,8.83502525733323,11.545274977078678,11.245885719916794,11.294374575970128,12.516495703729056,12.796047115993735
Adama Traore,9.66631891896919,,12.382449268316414,,12.268614016647547,10.879240610895476,7.154118937336478,5.550102096832506,8.888082320604203,10.938774348819226,11.372560803524472,12.542629080932851,14.579830311523462,8.660052883432838,11.316627733722411,11.070696264508888,9.646819595487042
Pascal Groß,11.191416301882391,,11.339473325512918,,14.99819302310956,9.089862600018927,9.943690281158476,12.620657251564422,9.923631431970488,11.388365703000593,7.313932386487225,11.698892130692235,12.73775896268753,9.817043419514615,9.143122478205315,5.709360175506805,8.924343621118886
Bernard Anicio Caldeira Duarte,11.0598194669634,5.611517822452245,7.233284220792648,,9.773283436039804,7.188592184997424,12.681421963071784,14.741166236948311,11.145146690222454,8.75588236953272,11.441854061402342,8.771405506774014,10.999626946975887,8.986435110438359,11.49840606938033,9.648806944904948,5.611517822452245
Jonjo Shelvey,7.500381635479032,,10.176608015563305,,10.067302825285191,15.380532054648791,11.476711688054648,9.13564960103261,11.93811943555177,13.23145088159124,9.376202062404241,7.547012090497783,9.151846020372213,9.32158446531036,5.85490512461157,11.997124263085704,11.539514926837585
Kai Havertz,12.366291609604948,,9.743278122631667,,9.723623553660547,11.15883653544841,12.481033170116985,7.211077051478938,14.695908845628828,11.110929569476053,8.729000616191382,8.958845528730714,11.02586431243264,5.594289697220849,8.744476095283698,8.906659087754095,10.965856591692878
Eberechi Eze,12.749756465663973,,8.803063897615303,,11.119415880065587,11.503509087809883,14.82059977881483,9.806125949911864,11.253516337527406,7.227328288309053,9.82594728274714,8.982229754725942,5.641755778440234,11.560365829227624,11.058899009549789,8.818670682089937,7.2722611494663525
Thiago Alcantara do Nascimento,8.280211722600589,,10.373982902123478,,10.656850166447613,10.25036324306307,8.942621201268173,6.662466898539646,8.129435825350159,10.194576148506025,11.603183207883294,11.496511962800216,9.039715222273944,9.057987392657235,13.662276224892503,11.75328240649246,10.32944545914624
Alex Iwobi,10.700291560819883,5.4291009883420935,6.9981476945400605,,9.455577695869051,6.9549084884315,12.26917969284986,14.261966676131369,10.782845003005296,8.471249870407366,11.069907137188657,8.486268388107101,10.642055753664913,8.694307900893811,11.124620776549754,9.33514763355299,5.4291009883420935
Rayan Ait Nouri,9.172414140941811,,11.749762626320614,,11.641743836448477,10.32336107039261,6.788576112260369,5.266517211299093,8.433941880748407,10.379852906030614,10.791474852775952,11.901757981600397,13.834867527442494,8.217563707051166,10.738399707552686,10.505034213942706,9.153911143891357
Grady Diangana,9.54358180409317,,12.408401078452757,,8.567375216540634,12.13731845317136,10.905200585011688,10.95222050985966,7.0338275376866894,9.56287245081195,8.741744179632652,10.762813765592306,9.441075839096207,8.582564153037405,7.077557389652389,8.792964341106032,12.249935469146202
Gareth Bale,5.699320593390809,,9.127044822199245,,12.879846707147937,11.319533512625997,8.908650675173742,9.926204872628462,12.598464550291432,9.90618129577527,11.368339915674586,,11.678320300469272,12.715360344777892,9.799780712220487,11.171736838772135,9.0738785984512
Neeskens Kebano,10.682947611562406,12.10332631132021,10.974239412822476,,10.63708372547663,6.903547526587527,5.355711016059981,11.948756760704217,10.498197649263604,9.20895616510416,8.371551973157535,,6.860892823170043,12.10332631132021,9.32775826747726,9.308941903425389,11.83890856318604
Antonio Rudiger,11.809351769471437,,9.30447076378044,,9.28570137630481,10.656276767950967,11.91892572207112,6.886312261271195,14.034050191354165,10.610527384769979,8.335873204904155,8.555366607638742,10.529293205963624,5.342340049906146,8.350651715889638,8.505530483880268,10.471988048890536
Rhian Brewster,8.32830999357524,,10.249849229630296,,6.703551800248736,9.05753317195468,8.279796504139478,10.194064932565915,11.602601356109815,8.129028167678326,8.942172765704216,8.11464187351056,10.603905369985837,10.328927480066554,10.373462689674747,11.495935460149648,11.752693027863346
Jorge Luiz Frello Filho,11.638522852280452,,9.169876359562526,,9.151378481836238,10.502127729367626,11.746511756010365,6.786697880228449,13.831039759893349,10.457040136752582,8.21529010930052,8.431608416479344,10.376981056044352,5.265060095527046,8.22985484081033,8.382493200288435,10.320504850307742
Adam Webster,10.206828178635607,,10.341859577707304,,13.678695801097307,8.290163034163404,9.068873449402663,11.51032868346633,9.050579319187124,10.386450546607081,6.67047397445817,10.669657766040157,11.617128128024275,8.953368608791479,8.338737263805108,5.207067340667245,8.139205931651565
Allan Saint-Maximin,6.928560983210489,,9.400754876862445,,9.299782991239859,14.20793760557116,10.601740108966155,8.439157959987508,11.027970649227912,12.222699961800547,8.661370972508209,6.971636384833254,8.454119582549922,8.610917359530529,5.408533749121955,11.082477015135861,10.659755299525576
Ian Carlo Poveda-Ocampo,7.844564157543163,,8.629253893757417,8.740577423385492,9.837337839181497,8.036872393710484,6.4290007518265515,9.89117004252469,10.283412852259278,5.018569891156859,6.46897034870086,8.722945546346459,7.830681291687556,10.232836481747322,11.341423916767571,8.740577423385492,13.183522779039777
Sergio Reguilon,5.489353199971429,,8.79079740822479,,12.405343159501028,10.902513113891882,8.580449071052863,9.560515782235926,12.13432733965992,9.541229889492604,10.949521451177654,,11.248081918047044,12.246916602364598,9.438749186004438,10.760161384195248,8.739589869417417
Patrick van Aanholt,11.87944103592113,,8.202154981453681,,10.360389679352608,10.718264170993617,13.808925814666356,9.13674667641799,10.48533626022244,6.733981192458879,9.155214978561968,8.36909073751522,5.2566419828912245,10.771239795193628,10.304003771362368,8.216696425945273,6.775846876413775
Michael Keane,9.924841739010919,5.035654195788512,6.490992132294045,,8.77033225207101,6.4508864702091655,11.38003259321386,13.228402361104047,10.001412535614337,7.857338635823842,10.267671285185669,7.871268761977618,9.870826279126351,8.064231657253233,10.318419828675133,8.658629752908965,5.035654195788512
Joseph Willock,6.791498875907194,,9.214787361127678,,9.1158129204948,13.926873489462166,10.392014475614877,8.272212936819756,10.809813242498748,11.980908193241412,8.49003008938626,6.8337221517662305,8.286878585727315,8.440574559348535,5.30154110882161,10.86324135313971,10.448881998672643
John McGinn,7.902157223568589,,8.062987224174087,,11.29878330400117,8.708018938651923,11.194910490707757,10.377276526332295,9.981453450806633,6.5280170225164555,5.064377777638117,13.30385772066318,10.101830050470172,8.802565778411639,10.058461010431898,10.326238511031226,6.48768259606001
Rodrigo Hernandez,10.210671074236082,9.98877411004948,7.827572000812215,,8.01946367697391,8.704050722503823,9.86974472070443,8.610562015956548,7.972749257521045,11.172331506093125,9.816029123614692,,9.945890440244339,6.415074855345308,11.0696211988538,7.813719206714294,9.98877411004948
Tanguy Ndombele,5.323094665695255,,8.524546533309717,,12.029616895266047,10.572303746010094,8.320569111790626,9.270952097230731,11.766809454687667,9.252250325082843,10.617888320427786,,10.907406150795891,11.875988675241548,9.152873501219991,10.434263487823648,8.474889940494679
Kyle Walker-Peters,8.248773959992514,,6.145534091748437,10.702906155148,9.569078025166544,9.829997958100789,7.485411916620181,9.781651594300811,10.84135933716665,12.60223661739539,9.527996188912182,,7.637760037395579,6.18374135438637,9.45504986701801,10.702906155148,7.682511667547581
Gylfi Sigurdsson,9.710070592782676,4.926683871416736,6.35052865115543,,8.580544408585704,6.311290865782615,11.133771473043808,12.94214297152653,9.784984416087518,7.687307750748236,10.045481391482245,7.7009364323813,9.657224014230277,7.8897236578288545,10.095131748910786,8.471259124167478,4.926683871416736
Robin Koch,7.548193118677365,,8.303236936056788,8.410354614414675,9.465678945644555,7.733235866209405,6.186110312864984,9.517477344979158,9.894901051105943,4.82896614231983,6.224569841020268,8.39338887734343,7.534834753519748,9.846235477824994,10.912939998359217,8.410354614414675,12.685443566037504
Alexis Mac Allister,9.734343007960398,,9.863123656797026,,13.045494104440582,7.906402376340162,8.649065440040673,10.977503057585917,8.631618164997569,9.905650461278391,6.361690483725624,10.175747710692537,11.079358639769888,8.538907444049075,7.9527280520941135,4.966026533659034,7.762433242186039
Conor Gallagher,8.809446318065502,,11.453890733851406,,7.908333957431933,11.203661010441637,10.066323222607448,10.109726162125401,6.492753703562931,8.827253040970835,8.069289671065262,9.934889441473288,8.714825575616901,7.922354492221021,6.533119657488486,8.116569746006189,11.307615016086098
Joel Matip,7.445766752051092,,9.328536463403111,,9.582897552528355,9.217374674530063,8.041421384775571,5.991051458791344,7.310185416649521,9.167209569124289,10.433863123500032,10.337941758606474,8.128730678021599,8.145161455794634,12.285449391950246,10.56883595510809,9.288487316925837
Ciaran Clark,6.54405697720186,,8.879055216800587,,8.783686817184721,13.419460901721559,10.013391164295259,7.970822608560578,10.415967824536185,11.544395027927232,8.180703797242462,6.584741887563234,7.984953928290185,8.133050133107627,5.108384425444266,10.46744933202182,10.068186772428618
Georginio Wijnaldum,7.346504186714301,,9.204173924119953,,9.45514402141464,9.094494078570998,7.934217903631461,5.911182298680932,7.212730341610494,9.044997744726137,10.294765021920869,10.200122424018948,8.02036324093931,8.036574973286058,12.121667035670502,10.427938475444394,9.164658689213006
Tyrone Mings,7.627310610003459,,7.782546748100848,,10.905797915245698,8.40514347712464,10.805537924396521,10.01634226109335,9.634286392268498,6.300964671978192,4.888232575433478,12.841133411537713,9.750476147778729,8.496401863112043,9.708615535559701,9.967079409873646,6.262033125799625
Moussa Djenepo,7.89423585628427,,5.881394716159968,10.242887724431188,9.157792324560214,9.40749773534961,7.163683650181417,9.361229332253366,10.37539009135376,12.06058362817734,9.118476214508695,,7.309483741624797,5.917959803789926,9.048665176810973,10.242887724431188,7.352311915252362
Johann Berg Gudmundsson,8.531430829628022,8.466114210353958,11.284126050032484,,8.758555557926366,6.7143700697372495,8.56821577762853,6.838900872794849,7.481291537066221,9.495349675889363,7.466199946878851,7.386006781867487,6.878971778532531,8.466114210353958,9.583452987198372,5.536962923500163,8.801845211957035
Davinson Sanchez,5.0273089160056275,,8.050867302435133,,11.36117316557323,9.984837810148964,7.858224192690093,8.755797720193582,11.112969015132908,8.7381351401027,10.027889409227084,,10.301319746532963,11.216081528323835,8.644280338708748,9.854467966227018,8.003969952777554
Willian Borges Da Silva,10.319360784437038,,4.625377797769275,,7.364056104792636,10.452852409636103,9.431119959946805,7.407204032143944,5.96214309539313,9.477733801405897,9.11622221088727,9.226164098301988,10.224492070945596,12.150627545509685,5.925305014031749,9.186554455476893,7.21716747470256
Kyle Bartley,8.290356329383613,,10.778978849865473,,7.442341335848264,10.543493724425078,9.473172709052927,9.51401816305253,6.110173082169591,8.307113804554449,7.5938128552937165,9.349483564471173,8.201311042911852,7.455535721185705,6.148160502665254,7.6383069874319,10.64132231858905
Edward Nketiah,10.22675344181392,,4.583869030373005,,7.297970067000364,10.359047095071663,9.34648381089698,7.340730779002274,5.90863801499747,9.392679333423617,9.034411996926604,9.143367250939395,10.132736093018222,12.041586166717122,5.872130523572178,9.104113070418691,7.152399635389665
Xherdan Shaqiri,6.948539043141167,,8.705577543570863,,8.942952419483513,8.60183913007879,7.504415907075135,5.590969520957921,6.822011818487035,8.555024046404663,9.737090577603597,9.647574833795122,7.585894692692743,7.601228224438637,11.465028062957435,9.863049934298937,8.668202875896084
Giovani Lo Celso,4.914095309467974,,7.869563997169193,,11.105322687700603,9.759982023869046,7.681259156982132,8.558619576861009,10.862708026089882,8.541354753189369,9.802064112841405,,10.069336874565513,10.96349847399846,8.449613535968224,9.632548072779777,7.823722762856921
Cesar Azpilicueta,10.292474690599938,,8.109338405280102,,8.09297989133945,9.287508838012409,10.387974185906423,6.001785368433828,12.23141703463602,9.247635830781126,7.265154401388985,7.4564545113780465,9.176835947290698,4.656131922023225,7.278034655381932,7.41301969357647,9.126891471901256
Scott Dann,10.5749458702912,,7.30146685238262,,9.222703300852917,9.541279180477057,12.292551692912248,8.133429951924612,9.333929353104118,5.9945149259533235,8.149870228440838,7.450071199912851,4.679404044389413,9.588437490086575,9.17250919466215,7.314411484028961,6.031783290711145
Thiago Thiago,10.168028334194217,,8.01128835922852,,7.995127636151319,9.175213528116513,10.26237314468614,5.929217755349203,12.083526917886013,9.135822625589691,7.177311387812903,7.366298487337154,9.065878783799553,4.599834610632278,7.190035906598605,7.32338884010719,9.016538187280029
Kyle Edwards,8.070516070924144,,10.493146323236337,,7.2449883901108745,10.263905695472923,9.221967012452403,9.261729343506815,5.948146026124327,8.086829178262487,7.392443250119614,9.101557805720498,7.983832050725484,7.257832892166157,5.985126111831451,7.435757505166807,10.3591401112239
Antonee Robinson,9.053519626254042,10.257253549001394,9.300381834659952,,9.014651178339495,5.850576572620367,4.5388254777140595,10.12625988404992,8.89694884912025,7.804350298212322,7.094672074321137,,5.814427823362787,10.257253549001394,7.905031983135214,7.889085605091202,10.033166400088334
Andre-Frank Zambo Anguissa,9.02856789321715,10.228984294301354,9.274749743024932,,8.989806567745141,5.834452233050971,4.526316357913563,10.098351651260952,8.872428629173704,7.782841307984624,7.075118975538494,,5.7984031106764515,10.228984294301354,7.883245511593331,7.867343082177507,10.005514735336458
Tosin Adarabioyo,9.017337874621772,10.216261159780414,9.2632135156505,,8.97862476171359,5.827195156641297,4.520686382321739,10.085791001757332,8.861392821538404,7.773160763556397,7.066318718554271,,5.791190873306523,10.216261159780414,7.873440081237798,7.857557431767163,9.993069559328136
Conor Hourihane,7.016252104549391,,7.159051570353161,,10.032084896906838,7.731769246826121,9.93985718942695,9.213887576193956,8.862439938781352,5.796165765489692,4.496614055540145,11.81237187395206,8.969321205103002,7.8157165089059095,8.930814236710464,9.168571395797025,5.760353202349745
Darnell Furlong,7.9787061704673645,,10.373776668192153,,7.162569662849678,10.147143873562413,9.117058247512416,9.156368243719346,5.880480130937238,7.99483370048355,7.30834708167618,8.998018811584137,7.893008264563711,7.175268046311706,5.91703953251985,7.351168595316343,10.24129490602621
Kean Bryan,7.084438458180309,,8.718986940803127,,5.70234539981367,7.704748789267064,7.043170682297282,8.671534285967953,9.869699293802684,6.914920292731424,7.606617992115835,6.902682657995033,9.020163162512532,8.786254489564929,8.824138160073689,9.778964441701907,9.997374081658032
Hector Bellerin,9.872462866451093,,4.425067744569185,,7.045142810654617,10.000173403982403,9.022688860151137,7.086422141752579,5.703942089369208,9.067284007901137,8.721428307364981,8.826608969582573,9.781702608069125,11.624423426306853,5.668699345374829,8.788714691427874,6.904615448896399
