Name,GW24,GW24*,GW25,GW25*,GW26,GW27,GW28,GW29,GW30,GW31,GW32,GW33,GW34,GW35,GW36,GW37,GW38
Bernardo Fernandes da Silva Junior,11.18946718421302,,14.186836887514186,,18.828890250122118,10.656860359485826,12.030294531902738,13.241549707099395,11.089682541171635,12.654200500447788,8.51961330139088,14.81538084697214,16.077689141516533,12.305288367454663,11.006215344685003,6.389296345515765,10.500944944970813
Willian Jose Da Silva,11.549982016912702,,15.435783385484438,,12.71287752660403,10.742724911162636,10.474348404608278,6.134202092536911,10.566789447113777,14.115088106913232,14.2238730649911,12.173368937293697,18.077142102433406,10.758990602563838,11.668615880489185,12.148978383778884,10.646924194926159
Giovani Lo Celso,6.808792064280619,,11.728839553552667,,13.512097672270611,15.118288023178653,11.190395114314162,12.820155696372804,14.110937056120813,11.817786873309528,13.485024842795834,,15.788099672502513,17.133286095824637,13.113204530544682,11.924122978091097,11.356547313185624
Mateusz Klich,9.797008927738114,,11.480397300062254,11.223837811740639,10.439375739501347,10.268408277307362,7.94849682690483,13.716511365856679,13.822224493724333,5.9609867175773905,10.178577551449031,10.346280209160927,10.455182126205289,11.339121735283795,11.829621758249933,11.223837811740639,17.566686316948424
Jeffrey Schlupp,12.491334606059597,,11.040013026168356,,14.483771045278365,11.973397512519222,18.549313003322432,10.925019469075647,12.466306976752547,8.393111420559883,11.851664959010257,10.498623966408202,6.294426076607856,14.595397442084089,11.023322478552663,10.345023632694271,10.747936037786404
Yan Valery,10.847600117519372,,7.510377285737982,14.173121134017766,11.155180011776093,13.060346268825572,9.878894597166592,10.714111633363418,11.17757539404197,16.598414111950845,12.506259820391326,,9.394445399076659,9.61753641075469,12.960460027234065,14.173121134017766,9.702415685130708
Jayden Bogle,10.240433090199712,,13.679142188320952,,10.150847098607496,11.193259658401796,9.915385265982144,10.410934769711998,14.95904766012395,9.770318018061833,11.449120177662557,10.42669809359514,11.308229503146707,13.199755716057547,11.773755962115057,12.320239023088622,11.797393210926675
Rhian Brewster,10.151579947696233,,13.560452406406606,,10.062771266673515,11.09613912778105,9.829352465195782,10.320602235673674,14.829252525313354,9.685543921935569,11.349779622656257,10.33622878596033,11.210111413935545,13.085225425656802,11.671598640536132,12.213340033177435,11.695030796084744
John Stones,11.330517593833205,11.796961587764173,9.789574943645267,,10.260616594727974,10.338429437250607,13.706103257825418,11.471685958515286,9.934928113599295,14.988531374682422,10.431454326572245,,13.225771933039812,7.942465496382516,12.344521746086905,10.447248719367824,11.796961587764173
Said Benrahma,13.54932193050322,,11.1152449354503,,5.843294478148601,14.703758771174916,10.142005825528548,9.603579219698444,11.253731190608871,9.746170771479141,12.109983651005345,7.791563682113117,11.596060647936005,11.572826788907216,10.24875761020351,17.21985403062772,11.002237149025838
Lewis Dunk,10.200630047274583,,12.933115781843076,,17.16494096458978,9.715090826304266,10.967151684651114,12.071365650483202,10.10966358646753,11.535921748912418,7.766716859936014,13.506113967844788,14.65686937972181,11.217843727048265,10.033572564578252,5.8246605678386185,9.572953990300222
Alireza Jahanbakhsh,9.998372847437457,,12.676679094003012,,16.82459601738771,9.522460855647045,10.749695960872637,11.832015668828966,9.909210061654068,11.30718850207747,7.612719077765865,13.23831592212042,14.366254256402724,10.995417303393241,9.834627765887467,5.709169707863011,9.383142296387737
Karlan Grant,10.038732203847342,,11.477980733474423,,10.144396960609486,11.986670581415943,12.84237450483154,11.454983459279918,7.7122240510919875,10.890203997347363,9.646927843560421,10.129060426123319,11.139137135204614,9.505788267476333,9.876014585862036,9.963175051492044,14.554033909372551
Islam Slimani,9.654101942759185,,9.901461878979891,,9.292194557091225,9.916453803717431,13.110001241688323,11.220072138878463,5.653832587121469,9.739303925123108,16.661520693149303,12.553808176247584,10.645502662414126,11.717331798286452,9.813163319011293,7.53893147355477,10.754846305435095
Sander Berge,9.293714064863652,,12.414517533690447,,9.212410219338588,10.15845265553421,8.998716625880801,9.448453014184329,13.576096871226012,8.867060717339363,10.390659095003334,9.462759032649696,10.262793639331425,11.979449918821349,10.68528258693471,11.181243769947594,10.706734592899714
Abdoulaye Doucoure,12.048110556920514,5.235925162463612,8.940511503333566,,9.85863206918652,6.98168550133376,10.3907317967688,15.429971457040303,11.625883699577603,9.183471422829482,9.959893491951853,8.605354783020228,9.169587637846913,9.019415715030107,12.140965322822414,10.083985076031981,5.235925162463612
Ben Johnson,12.449721244457368,,10.213182749661279,,5.369079558029605,13.510469297711488,9.318927252236577,8.82419687476335,10.340430096927534,8.955216351648593,11.127193043552786,7.159236188961337,10.654977669075366,10.633629363246847,9.417015552770613,15.822369831580096,10.109346155722925
Pablo Hernandez Dominguez,8.407955604518953,,9.852667434840065,9.632483825369345,8.959245459918586,8.812518347332787,6.821531850814096,11.771737625600892,11.86246238582945,5.115817700095661,8.73542412801447,8.879349331227182,8.972810763232573,9.731422401236236,10.152377658859644,9.632483825369345,15.07602164710012
Gabriel Magalhaes,13.031851351667155,,5.178876111088792,,8.637971468279908,10.277517536881074,9.851373515466408,8.921142898950455,8.843098403595741,12.008681049661469,11.91683800110578,10.256925509910234,10.733004347187803,15.261851171312133,6.90561517517558,11.499211599447198,9.083411105551441
Paul Pogba,15.345579052648548,,10.791886569552398,,6.9434999980225545,5.207287888901193,8.970085087263271,11.56229730336696,9.133243511767345,9.905419032189448,10.333900917841992,13.10334525442629,8.891612432822699,9.11943566250507,8.685360152782543,11.98221484083918,10.028831912023463
John Lundstram,8.894072208179017,,11.880677047273373,,8.816264534319496,9.721625908771133,8.611760044793145,9.042157180351662,12.992306954484386,8.485765512464251,9.94384716772406,9.055848021317338,9.821480093835138,11.46431790871161,10.225801464270619,10.70043566792526,10.246331005929791
Carlos Vinicius Alves Morais,5.666017438965692,,9.760293576578972,,11.24425306652127,12.58086350382428,9.312220621224032,10.668445307204188,11.742584394604382,9.834312148468623,11.221724088917304,,13.138255248213282,14.257668157470386,10.912309386061448,9.922801004993529,9.450486153118737
Kurt Zouma,10.513601404883355,,9.551882090051786,,8.80504959944847,10.04725452096095,12.765455621474507,8.662328719164838,14.949870020118823,11.264145929343265,8.897728974225272,8.738777837180868,11.673235256167631,5.073010072107749,8.337600354047382,8.461394967015465,8.884277181300405
Virgil van Dijk,8.075285750403156,,9.588779578316704,,11.226424087827898,11.140563783241475,9.324389778632954,6.455776802069906,7.9571401162642434,8.478871061386295,12.182944098383976,10.033846185083537,8.403258781701695,9.116011914349077,14.267679598276365,9.608030220968185,10.750141964566813
Pascal Struijk,7.7575404304515265,,9.09049352407206,8.887342683019353,8.266184094062439,8.130807367344712,6.2938378387561436,10.86110998471323,10.944816539388398,4.720072810800981,8.05967693428266,8.192468499248045,8.278700024671425,8.978627656266141,9.367019030343997,8.887342683019353,13.909784132885278
Solomon March,8.491160802741456,,10.765723810701667,,14.288359956632052,8.086990513044663,9.129225162646735,10.048389792778401,8.41543892646624,9.602678082029756,6.4651341595022425,11.242696283428451,12.200602726617563,9.337905061250705,8.352099593551271,4.848536734857801,7.968673632135362
Yerry Mina,10.809487148299251,4.697638313137574,8.021369304168095,,8.845101159075096,6.263923238717703,9.322497605575197,13.84367095367465,10.43066793290839,8.239351378198318,8.935952255006617,7.720668854601574,8.226894935785225,8.092161654408486,10.892795845869127,9.047286424542085,4.697638313137574
Stuart Armstrong,8.590287187579007,,5.9475180752065695,11.223789554053003,8.83386176593419,10.342575685219273,7.823162797864088,8.48457676290339,8.851596819149213,13.144395307284636,9.903790915571596,,7.439524233176974,7.6161914995326665,10.263475101489869,11.223789554053003,7.683407965411208
Steven Alzate,8.302953599987525,,10.527100751840342,,13.971657408906093,7.907741774442714,8.926875216498287,9.825666495102848,8.228910104660699,9.389834017154456,6.321833986080023,10.993501094681944,11.930175471212468,9.130929709824978,8.166974692711209,4.741068562070088,7.792047395887545
Charlie Austin,8.401545376470844,,9.606071165598543,,8.48997758390543,10.031800306813487,10.747950035226902,9.586824448109034,6.45446048395699,9.114153180385944,8.073639218122668,8.47714223898469,9.322488556900263,7.955517673608126,8.265364888407733,8.338310614237953,12.180460023968608
Lys Mousset,7.978754180156054,,10.657997757972392,,7.90895394821236,8.721141625788771,7.725495683822675,8.111599244046388,11.655226199719245,7.6124676604419435,8.920493368982369,8.123881115840087,8.810719490442587,10.28448749861213,9.173430827722028,9.599218874840869,9.191847607178705
Okay Yokuslu,8.335655056242514,,9.53073417973758,,8.423393721452989,9.953124479324204,10.663657701151967,9.511638407380413,6.4038404552441675,9.042674131620995,8.010320548800243,8.41065903955901,9.249375608173068,7.893125389378581,8.200542583117755,8.272916221668925,12.084933025595744
Antwoine Hackford,7.934870868761307,,10.599378552029082,,7.865454539522804,8.673175168239043,7.683005299344464,8.066985282079594,11.591122216923214,7.570598932407126,8.871430472762377,8.079199603326897,8.762260352802718,10.227922606744745,9.12297677029884,9.54642297443844,9.141292257091331
Callum Hudson-Odoi,9.366089162569008,,8.509337179571686,,7.844018091742736,8.950641940699374,11.372163633292555,7.716874552757519,13.31815903846354,10.034715132477315,7.9265819301708795,7.784979593852696,10.399154201730278,4.519313870497544,7.4275888261850165,7.537871814692289,7.914598339859743
Tosin Adarabioyo,9.217340260140633,9.235845193129844,10.79154754543998,,10.333715101377239,7.946810850980016,4.6539738672078,11.711014963678041,8.1504261263222,8.963192094037584,7.648905405550879,,6.205700208477095,9.235845193129844,8.76288613621484,8.077742829766516,9.645166379146723
Serge Aurier,4.917366339906433,,8.470665616206732,,9.758549482472953,10.918553532012421,8.08179655743324,9.25882322422839,10.191036273280305,8.534904111385904,9.738997259534072,,11.402297084079663,12.373801923189802,9.470465533099203,8.611700931942782,8.20179305935583
Steven Bergwijn,4.892297703766215,,8.427482330781187,,9.70880059062263,10.862890962508454,8.040595718762063,9.211621926938182,10.139082572342195,8.491393339385123,9.68934804452877,,11.3441683995349,12.31072052623017,9.422185287513054,8.56779865127289,8.159980480896143
Fabian Balbuena,10.331339108262947,,8.47535878832531,,4.455503904389957,11.211595592035788,7.733265321980743,7.3227157846479,8.580954365079275,7.431441644360726,9.233845674032912,5.941056459977908,8.841980099690549,8.824264314527927,7.814663409172574,13.130114724390207,8.389190508509266
Callum Robinson,7.939589848468236,,9.077885280920412,,8.023159647233069,9.480205879848977,10.15697840905751,9.059696836301164,6.099564620490166,8.613015204444851,7.629713475799639,8.011030048490472,8.809895345696283,7.518086795981957,7.810897188709073,7.879832023711302,11.51072242337843
Joel Matip,7.018963994332087,,8.334478889051285,,9.757904412686884,9.683275426783272,8.104673710410236,5.611301733429159,6.916272897355469,7.369756629291235,10.589302795538671,8.721326684229306,7.304035132239681,7.923553590103492,12.401335689943682,8.35121137032995,9.343924378092233
Marcos Alonso,9.02620963167566,,8.200547728755389,,7.559371945089015,8.625838286666594,10.959487053576364,7.436842230042086,12.834865577576348,9.670572296265057,7.638939681495637,7.5024758544106955,10.021786488224313,4.355315615558532,7.15805419309596,7.2643351985184275,7.627390955403992
Jordan Ayew,8.948541391280546,,7.908843741726326,,10.375882865040735,8.577501653270707,13.288355522037424,7.826464665524531,8.930612099988394,6.012656558897661,8.49029489529844,7.52100348583405,4.509200502367222,10.455849775197073,7.896886968419675,7.410967289758825,7.699605649688622
Michy Batshuayi,8.85315418842807,,7.824539222214836,,10.265280879717679,8.486069557871872,13.146707960906232,7.743038267855347,8.835416014869045,5.9485644945278535,8.39979238253761,7.440833159320673,4.4611345657844295,10.344395380576564,7.812709902435079,7.331969896855206,7.6175315089011
Tyrone Mings,7.417370947100537,,7.053631930359832,,10.64160528237157,8.144704163614604,8.764402898298801,9.806100472136261,9.731102880137618,7.221135366326696,4.228988951248285,12.462588135846628,8.375644391707167,7.340111086314009,9.390075715077202,8.04447699807375,5.6390169702766455
James Ward-Prowse,7.714814603407172,,5.341381294792684,10.079925579482332,7.9335654638941655,9.288519951759731,7.025871112325775,7.61987757624945,7.949493062651667,11.80479425836001,8.89445359813127,,6.681330780128518,6.83999313642269,9.21748084385004,10.079925579482332,6.900359287312151
Willian Borges Da Silva,10.325551050733743,,4.103388553740047,,6.844140019989981,8.143204609857746,7.8055571237605985,7.068505767004429,7.006668626657463,9.514860619891557,9.442090446189765,8.126888890779327,8.504101322522928,12.09245096077036,5.471538932100787,9.111191741616352,7.197076037333299
Matt Phillips,7.503368330386782,,8.579122879613704,,7.582346589137746,8.959338948488503,9.598927851625453,8.56193375499395,5.76443882820513,8.139793962611252,7.210517363851621,7.570883421795033,8.325857001753391,7.105023741365339,7.38174637685773,7.446893754453809,10.878293682653355
Hakim Ziyech,8.617268324602856,,7.829013846455385,,7.216887162437195,8.235036197252542,10.462956711004983,7.099908776671464,12.253369366034955,9.232437504768692,7.292850004269603,7.162568805119696,9.567739592247424,4.1579937569689855,6.83375150600235,6.935217345918141,7.281824504574825
Jonjo Shelvey,5.610969401409064,,7.303602547277108,,8.104193707246202,12.400601214925672,7.369320151941668,7.380478129868068,8.004465055602846,8.350716765855482,7.248631521135413,7.185218593499669,6.915863277796104,7.018548292843551,4.207954636317937,9.757326496146405,9.682701930180059
Joseph Willock,5.5945828236562525,,7.2822727123672015,,8.080525782720667,12.364385830122655,7.3477983917936225,7.35892378335931,7.981088384011952,8.326328882089616,7.227462226575949,7.164234493475213,6.895665817567403,6.9980509457570275,4.195665498578028,9.728830673437317,9.654424045079429
Jannik Vestergaard,7.22288890985646,,5.000794665944953,9.437191484558456,7.427691389949146,8.696248866293715,6.577875055725482,7.134005425826992,7.44260338490174,11.05207602710108,8.327309670514007,,6.255303915347492,6.403849361038791,8.629739479994221,9.437191484558456,6.460366338335645
Ezgjan Alioski,6.283180414609603,,7.362798993012854,7.198258002584584,6.69515376284639,6.585506071605511,5.097661945269386,8.796900789455368,8.864698487659417,3.822998965489096,6.52789433913631,6.63544819176474,6.705290977183592,7.272193802364747,7.586769420331233,7.198258002584584,11.266158909352308
Helder Wander Sousa de Azevedo e Costa,6.266168081451018,,7.342863485645028,7.178768006241859,6.67702597105218,6.567675161793096,5.08385952076139,8.773082309463094,8.84069643868565,3.812647817221158,6.510219418794502,6.617482058716522,6.687135737877735,7.252503617522694,7.566227490852982,7.178768006241859,11.235654668484448
Nathan Ake,7.505453903173485,7.814431305650351,6.484717301103847,,6.796740239985312,6.8482842844468275,9.079066807127447,7.5989653111858075,6.581000768097787,9.928560666123127,6.90990494854,,8.760890290779178,5.261172595777042,8.177140907702634,6.920367320278459,7.814431305650351
Kai Havertz,8.060214410081993,,7.32291578315677,,6.750359361160186,7.702691261815947,9.786590283295276,6.640942915588319,11.461263664517954,8.635616649380319,6.8214116679126935,6.6995523548224005,8.949243499029473,3.8892047844520334,6.391991091462062,6.486897782795482,6.81109889962341
Josh Benson,7.579533906209303,7.854806123276043,10.05962169006799,,6.4933859975930455,5.610289939097876,6.760699549138228,5.693590126460803,6.4273682730850386,7.074499817788602,5.924831976032945,6.574287922411434,5.880238353730609,7.854806123276043,8.589750551715142,5.828796488032401,7.915343099620658
Allan Saint-Maximin,5.373635207509735,,6.994672931178364,,7.761400485057131,11.876077468196215,7.057610796084561,7.0682968110563875,7.665890180984964,7.997496049376755,6.942027083315824,6.881296411630263,6.623334354765172,6.721675973239166,4.029965513560528,9.344608647784243,9.273140570463916
Ben Mee,7.530010522458742,7.8034841577379535,9.993893835095987,,6.450959319306683,5.573633260066696,6.716526289629496,5.656389178191394,6.385372943367811,7.028276240764611,5.886120132898857,6.531332644725885,5.841817877730363,7.8034841577379535,8.533626584442471,5.7907121244220905,7.863625595788564
Andros Townsend,7.841267743745614,,6.930220089583622,,9.091992992489699,7.516139680736449,11.644082422628788,6.858034426609529,7.825556985161612,5.268663111447928,7.439723703157035,6.590370369357993,3.951241537950117,9.162064965759766,6.919742822200127,6.493949820220246,6.74687267796447
Ian Carlo Poveda-Ocampo,6.0213849384010345,,7.056020046458677,6.898334833535195,6.416192973568646,6.311113871425866,4.885262372370122,8.430368447652784,8.49534128177273,3.663709597896224,6.255902593812602,6.358975099382867,6.425907809957147,6.969190018621037,7.270658504804764,6.898334833535195,10.796742269674526
Benjamin Chilwell,7.747478856152254,,7.038787345957657,,6.488446058779963,7.403827572098137,9.40687150937514,6.383274960909039,11.016567722388375,8.300555543190544,6.5567415427756925,6.439610359464815,8.602013700846893,3.738304008029707,6.143982443925103,6.235206764644576,6.54682890891701
Liam Delap,7.181669917569986,7.477318088247416,6.204967716288518,,6.503530039455851,6.552850482738119,8.68739743252384,7.271147259584938,6.297097531139203,9.50024427310335,6.611812842020814,,8.382946996159237,5.034206518310584,7.824380460687178,6.621823868848753,7.477318088247416
Romain Saiss,6.82323382081446,,9.118798548117201,,7.510222593626426,6.3463409582990815,6.1877956329858215,3.6238234068434076,6.242405834692738,8.33858844228833,8.402853928075745,7.191504066808656,10.67919994995477,6.355950030895479,6.893317617400778,7.177095174274713,6.289746005499518
Miguel Almiron,5.152225173477289,,6.70647123680698,,7.4416072949398755,11.386747133168905,6.766815871195531,6.777061590008944,7.350032304460546,7.667975007458568,6.65599455721076,6.597766173002012,6.350432933610381,6.444722579769116,3.863918737579149,8.959582489731245,8.891059113496993
Edward Nketiah,9.059527234398354,,3.600268903157934,,6.004974708127448,7.144759981893851,6.848511715734162,6.201830797023457,6.147575556376437,8.348236185543483,8.284388419234057,7.1304447457758515,7.461406868934589,10.609786177168797,4.800669303350691,7.994061461265365,6.3146369668690445
Thomas Partey,9.032017594222305,,3.5893365333443263,,5.986740346751544,7.1230646140053535,6.827715918319263,6.18299867375205,6.128908181453288,8.322886410922022,8.259232521073452,7.108792846711328,7.438749989291672,10.577569109707426,4.786091866612277,7.969787153273924,6.295462302859938
Luke Ayling,5.699557685395095,,6.678894256970511,6.529636905649296,6.0732642652127335,5.973801365843385,4.624157894646655,7.979787335983064,8.041287542304131,3.4678939163272027,5.921540986402384,6.0191045365300955,6.082459869042563,6.596705066684911,6.882060851925434,6.529636905649296,10.219684675514939
Eberechi Eze,7.31445943008017,,6.4646196690858035,,8.481155860949082,7.011174794970248,10.861785525530829,6.397283733046815,7.299804184266107,4.914692858203217,6.939892754096134,6.147602437669723,3.685781033409553,8.546520113569889,6.454846307211278,6.057659813856547,6.293590283567349
Trent Alexander-Arnold,5.6170013471994515,,6.66975627540048,,7.808867843768065,7.7491451959956565,6.4858522121993385,4.4905044991919025,5.534821693545601,5.897726922190904,8.474203332069331,6.979335379728519,5.8451325880731275,6.340908889995458,9.924302124036593,6.683146623315094,7.477575873342008
Ezri Konsa Ngoyo,5.876410637301652,,5.588238474628264,,8.430809639328958,6.452640231435251,6.9435964290411025,7.768881121879967,7.7094642947405445,5.720943037999876,3.3504156439500967,9.873482937836123,6.635602580577909,5.815201528171164,7.4392855919815535,6.373235279743965,4.467510057726263
Fernando Luiz Rosa,6.557575838719144,6.827531896717955,5.665750005694183,,5.9383669735060955,5.983401422448321,7.932454172739957,6.639277512959916,5.7498736503095484,8.674663834774517,6.037239895542182,,7.654460774476458,4.596729090936281,7.144434212497124,6.0463809544325455,6.827531896717955
Ruben Santos Gato Alves Dias,6.49029708609137,6.757483476259694,5.607621117449657,,5.8774411172980034,5.922013526360763,7.851069582588854,6.571160525767158,5.690881678813616,8.58566439708248,5.975299632939585,,7.5759283128457,4.549568035233354,7.071134469746167,5.9843469073194875,6.757483476259694
Manuel Lanzini,7.784484539407343,,6.386035610899758,,3.357144789802976,8.447742507889114,5.82688107584687,5.517539131638275,6.465600043550469,5.599462178118411,6.957542302652014,4.476482833039059,6.662278399974155,6.648929863617276,5.888213120477499,9.89331334511248,6.321109308995793
Johann Berg Gudmundsson,6.436746588334232,6.670515250892229,8.542904668640995,,5.51436020788877,4.764410987787844,5.741370154966701,4.835151775209702,5.458296158534972,6.0078578880711015,5.031528650718396,5.583064325451702,4.9936585323486,6.670515250892229,7.294650072493222,4.94997269920532,6.721924899661667
Thiago Thiago,6.7350162322853935,,6.118938549020315,,5.640517430194643,6.436274277731719,8.177554722895975,5.549090391221123,9.576891245780887,7.215815281119649,5.699887865641234,5.5980637192895335,7.4778780273197345,3.249771782894793,5.341069302545103,5.420372168965573,5.691270643034693
Grady Diangana,5.828617300446023,,6.664263546314689,,5.8899676200685755,6.9596154282123734,7.456448154776012,6.6509110325199865,4.4778166820590135,6.322992797835425,5.60113063914398,5.881063030482982,6.467526586017662,5.519183182210519,5.734141354278933,5.784747843980021,8.45025966555178
Erik Lamela,3.52613427279098,,6.074126326578917,,6.997639265479111,7.829452425800875,5.795276954580476,6.639296655958732,7.307765945124501,6.120190325847296,6.983618800325939,,8.176334191420644,8.872978751246896,6.791060658739168,6.175259621541083,5.881323783064752
Aboubakar Kamara,6.543813861718128,6.556951364900974,7.661416029374503,,7.336379716376728,5.641806587956171,3.3040701378906965,8.31418824641888,5.786362438520095,6.363382387416669,5.430309808162695,,4.4057120492240465,6.556951364900974,6.221175973593208,5.734761222757969,6.847547304223636
Jack Stephens,5.722211811604652,,3.9617951573130905,7.476455647493602,5.884463119254292,6.889456365783753,5.2112104739376335,5.651795371795375,5.896276895530967,8.755820665984356,6.59717051586937,,4.955658933191259,5.0733415549930285,6.83676542721121,7.476455647493602,5.118116176211823
Patrick van Aanholt,6.505209961520684,,5.74939387808165,,7.542826659884939,6.235479812853826,9.660070723751335,5.689507784505443,6.492176127377574,4.370946239378857,6.1720841994384505,5.467450465653837,3.277997468400345,7.6009592110790285,5.7407018111378845,5.38745881924609,5.597286661817383
Emile Smith Rowe,7.814998255424513,,3.1056913312659087,,5.18005693384296,6.163267171593798,5.907715240095657,5.349870429789051,5.303068361642031,7.201418963472746,7.146342117914364,6.150918453786164,6.436415516511082,9.152294410041332,4.141189850183965,6.895898070303009,5.447180145598183
Tariq Lamptey,5.554376561818284,,7.042250805786687,,9.346535001941884,5.289994101489611,5.971757625246647,6.573016581078384,5.50484413338233,6.281460369033628,4.229078977394488,7.354255817197002,7.980857199512894,6.108262723272148,5.463411576119897,3.171603909622616,5.212598734064948
Joelinton Cassio Apolinario de Lira,4.368572775118753,,5.686418329123345,,6.309740342706849,9.654825215946563,5.737584556925536,5.746271903996508,6.232093889607487,6.501677572307327,5.643619142201627,5.59424728335839,5.384533379247523,5.4644815894509655,3.2762174854378765,7.596831819882249,7.538730835201462
Keinan Davis,5.213571384524594,,4.957904067541379,,7.479842815096867,5.724804228570808,6.160382226923254,6.892577596552253,6.839862786636319,5.0756400048154555,2.9725000864784024,8.759787442957046,5.887129043293689,5.159266455966795,6.600159328121879,5.654355886976127,3.963590027080307
Jack Robinson,5.143757523824044,,6.87101706840629,,5.098758585378491,5.622361190868102,4.980486383170641,5.22940031735543,7.513912084894487,4.907619274780014,5.750879629434592,5.2373182164433105,5.680110408963721,6.630221805959409,5.9139438029975375,6.188441603214144,5.925816765336759
Alexis Mac Allister,5.284955029744996,,6.700658193146416,,8.893170389050848,5.033396749902159,5.682090536482036,6.25418472336985,5.237825229688304,5.976770786422998,4.023942554851405,6.997529036526684,7.5937363858590565,5.811974295058091,5.198402407079457,3.0177615521681145,4.959755535303624
James Justin,5.276391983358631,,5.411585084924949,,5.078593654753977,5.4197788322014215,7.165193185612444,6.132263677895636,3.0900685651360997,5.322958619942415,9.106255013376321,6.8612091745577155,5.818236148719522,6.404037986485347,5.363326032273257,4.120358146827858,5.877997266313664
Jordan Henderson,4.756008776607049,,5.64739394257942,,6.611898716891429,6.561330554377206,5.491679303295167,3.802185096537022,4.686425892452836,4.99370380567146,7.175249377885421,5.90951973643781,4.94917130528517,5.368953373586082,8.403072224141663,5.658731773615455,6.331388276965799
Bamidele Alli,3.2648229795321337,,5.623990942324357,,6.479065091962486,7.24923506009198,5.365806265537213,6.1472781843749775,6.7662092084203245,5.666641276005927,6.466083641661792,,7.570410452735125,8.21542876217306,6.287795409588631,5.7176295504556744,5.445476420221641
Thiago Alcantara do Nascimento,4.697816621646435,,5.578295242626082,,6.530998816830328,6.481049381170348,5.424485850124264,3.755663453134071,4.6290851190113695,4.932603332704218,7.087456599677632,5.837213795806025,4.888615709816055,5.303261533775197,8.300256417026747,5.589494349607651,6.253920562957111
Joao Pedro Cavaco Cancelo,5.673432926516568,5.90699142829094,4.901849925382697,,5.137710572602191,5.176673130068588,6.862939567695042,5.744118951381462,4.974631371910751,7.505078803066524,5.223252685300045,,6.622427381812274,3.9769626490340952,6.181166531568445,5.231161276182913,5.90699142829094
Robbie Brady,5.726965539069716,5.934956494781789,7.600877239681121,,4.906290848521511,4.239038645777624,5.108268373362643,4.3019788355476996,4.856408990625813,5.345370462613708,4.476701202394755,4.967418952335356,4.4430070278784894,5.934956494781789,6.490267872352632,4.404138438363012,5.98069719357081
Andrew Robertson,4.6236505827339816,,5.490228786365648,,6.427891703165157,6.3787308363419735,5.3388476353871015,3.696371508760644,4.556004167855526,4.854730635624606,6.975564496537644,5.745059703727324,4.8114374603944805,5.219537128811293,8.16921742806919,5.501251089212217,6.155187778520516
Oluwasemilogo Adesewo Ibidapo Ajayi,5.180138863163238,,5.9228130465839754,,5.23466348856967,6.185304763377514,6.626861033535569,5.910946102493553,3.9796251874487547,5.619511289763715,4.977961839982836,5.226749602960929,5.7479645840202656,4.905131666973204,5.096174091563494,5.141150220637678,7.510103381465082
Enda Stevens,4.929805946582138,,6.585221143494827,,4.886678712588058,5.388502374810299,4.773325973260999,5.011886478348545,7.201375318848595,4.703489729505228,5.511675164304371,5.019475037067941,5.443849548050805,6.354441618756087,5.6679567792097885,5.931037004427231,5.679335892644343
Tanguy Ndombele,3.099960152288559,,5.33999788880918,,6.151893604977559,6.883172521677944,5.094850689408388,5.836860845461846,6.424537887550872,5.3804945208543336,6.139567675240067,,7.188129612868248,7.800576618200425,5.970282412757633,5.428908055070153,5.170497763199748
Douglas Luiz Soares de Paulo,4.849522878580107,,4.611708065744595,,6.957547175371214,5.3250578220245925,5.730220677315376,6.411288976705323,6.362255088440908,4.721222845409163,2.7649390624528345,8.1481169975373,5.47604796768492,4.799009905027579,6.139289424329922,5.259528682951993,3.6868240789208317
Jeff Hendrick,3.902451576872592,,5.079684674508228,,5.636499016405559,8.624667558016297,5.125391530419276,5.133151948528606,5.567137341795953,5.8079567859958985,5.041452106782036,4.997348162928043,4.810010467548272,4.8814283046857305,2.926649217118067,6.786259458371843,6.734357775383576
Neeskens Kebano,5.688925288029879,5.700346498299274,6.6605231005428465,,6.377949766457279,4.904756896610508,2.872424026427849,7.228016683236541,5.030427866351365,5.532065511972531,4.720890209029013,,3.830146642042159,5.700346498299274,5.408437046857859,4.985567870721054,5.952978774025014
Reece James,5.748342260654026,,5.222519417706436,,4.814186573228376,5.49336574045512,6.979550127451264,4.736153515285825,8.17388507690787,6.158704670479781,4.864859291948056,4.777952293740291,6.38237545418238,2.773683066648848,4.5586073336728585,4.626292399708862,4.85750448489634
Juan Mata,8.088482039037679,,5.688281972656538,,3.659840715647047,2.7447028500502397,4.728030911576861,6.094356801228446,4.814029881155733,5.221034908889813,5.44688288922754,6.906625835239768,4.6866688584526015,4.8067519191855475,4.5779556025440575,6.315690610012597,5.2860844491188645
Naby Keita,4.338950356886516,,5.152169206070049,,6.0320957434860265,5.9859619457799775,5.010109314797757,3.468768279552517,4.275469254513634,4.555801708436154,6.5460457100199285,5.391308968049717,4.515174300556981,4.898145325343063,7.666199735630783,5.162512813142872,5.776183500554044
Darnell Furlong,4.8526893368566535,,5.548417228684593,,4.903767324396224,5.7943161879104395,6.207960582475904,5.537300423793864,3.7280631315018424,5.264287934074757,4.6632924286923325,4.89635369527911,5.384621374507322,4.595066032971842,4.77403218835603,4.81616526388484,7.035370973756512
Ryan Fraser,3.7308469945270515,,4.856312993951822,,5.388642242132277,8.245410456420533,4.900009957936107,4.907429123045304,5.322330645394927,5.552560407870818,4.819761647295876,4.77759710966276,4.598497314572064,4.666774657106942,2.797954111827887,6.487843655612378,6.438224272982434
