,GW38,GW37,GW36,GW35,GW34,GW33,GW32,GW31,GW30,GW29,GW28,GW27,GW26,GW25,GW24,GW23,GW22,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
148,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
149,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,1.0,0.0,,
150,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,,,,,,
151,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
152,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
153,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
154,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
155,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
156,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
157,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
158,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
159,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
160,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
161,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
162,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
163,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
164,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
165,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
166,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
167,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
168,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
169,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
170,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
171,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
172,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
173,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
174,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
175,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
176,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
177,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
178,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
179,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,,,,
180,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,,,,
181,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,,,,,
182,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
183,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
184,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
185,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
186,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
187,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
188,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
189,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
190,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
191,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
192,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
193,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
194,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
195,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
196,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
197,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
198,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
199,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
200,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
201,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
202,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
203,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
204,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
205,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
206,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
207,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,,,
208,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,,,,
209,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,,,,
210,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,,,,,,
211,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
212,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
213,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
214,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
215,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
216,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
217,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
218,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
219,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
220,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
221,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
222,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
223,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
224,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
225,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
226,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
227,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
228,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
229,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
230,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
231,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
232,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
233,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
234,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
235,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
236,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
237,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
238,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
239,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
240,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,,,
241,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,,,
242,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,,,,
243,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,,,,
244,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,,,,,
245,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
246,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
247,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
248,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
249,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
250,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
251,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
252,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
253,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
254,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
255,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
256,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
257,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
258,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
259,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
260,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
261,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
262,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
263,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
264,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
265,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
266,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
267,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
268,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
269,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
270,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
271,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,,
272,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,1.0,,,
273,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,,,,
274,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
275,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
276,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
277,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
278,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
279,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
280,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
281,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
282,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
283,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
284,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
285,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
286,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
287,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
288,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
289,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
290,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
291,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
292,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
293,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
294,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
295,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
296,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
