Name,GW24*,GW25,GW25*,GW26,GW27,GW28,GW29,GW30,GW31,GW32,GW33,GW34,GW35,GW36,GW37,GW38
Serge Aurier,,10.572812199404291,,14.856547876997245,13.219243557860393,10.151502198582955,,14.479750901690673,11.332181040471397,13.122565233835404,,13.270871768811073,14.561647754843753,10.989087482106148,13.155923097024072,10.58250951418954
Jacob Murphy,,10.48099569541838,,10.163672657998713,15.637408749374293,12.167752426185091,9.102895691814705,12.211313868808837,13.74063949309337,9.77866473847065,7.778950557495978,9.389000269709088,9.787633666354731,6.00525542921918,12.274067047341507,11.579793023926648
Kortney Hause,,10.291770314108613,,14.16158746532293,10.68717813821348,14.081940610201315,,12.176239339325003,8.179624938125896,6.314571188696301,16.442852750978698,12.762041662939536,11.020845695441826,12.856063889320152,12.840288251008467,8.228292633834664
Tom Cairney,13.443216350117634,12.008388612203888,,11.961671890706686,7.610571209138412,5.875268615648514,13.176370634907864,11.904375225191961,9.943674784709193,9.185770574976136,,7.655853109785206,13.443216350117634,10.287315991930484,10.254129203301083,13.102264784447456
Martin Ødegaard,,5.773099416125208,,9.409255421434565,13.209442757221487,11.739239037715368,9.400633221606242,7.478225606031557,11.799566253204695,11.132132035551715,11.667702061031477,12.874420239365048,15.032885176120132,7.52272006769562,11.75366192180435,8.7509886003795
Matheus Pereira,,14.521209268612251,,9.620007377213561,14.15291726864646,12.920861808930765,,8.269765377686127,11.112241627343654,10.343643524385554,12.858970603086583,10.741044307192272,9.922364807550089,8.220852384080482,10.33416509517669,14.232965564719198
Stuart Armstrong,,7.6661952265630955,13.19417029248499,11.890231331263601,12.024610469593359,8.917889597410952,,13.461376483465235,15.319596042598118,11.977830639546102,,9.588711044436169,7.620852155632898,11.344446783137922,13.19417029248499,9.579924399901804
Michy Batshuayi,,9.620206804303418,,12.237864456842555,12.905274183887766,16.526071609023834,,12.826631582316576,8.269936813650611,11.112471989122248,10.343857952778974,6.346529840356473,12.97159358109392,12.859237175344314,9.922570502645787,8.221022806056558
Abdoulaye Doucoure,6.210036074047804,8.044214629945454,,10.87347789424698,8.092076652078209,14.209198582530664,,12.643237068236209,9.413306609643039,12.627722589092784,9.709167421995755,12.582675690868474,10.11211954223531,12.692615666005535,10.510256323800027,6.210036074047804
Adama Traore,,12.557489701018637,,12.486864528144674,11.345238641919455,7.253110300679762,,9.117648121975755,10.797024025387046,11.444366624302553,12.811801940204605,14.58035369137711,8.487559603357049,11.38585542510524,11.316471909576245,9.772503023118567
Luke Ayling,,9.104766596527874,9.419416165468942,10.900050559731932,8.759870872012476,7.00995931293774,10.373347929105174,10.995288752066438,5.379595631953239,6.968497665673269,9.389029213853867,8.154507077841242,10.939073537059434,12.309065795541095,9.419416165468942,14.008219432914148
Erik Lamela,,10.02581782705137,,14.087930414770204,12.535333572840546,9.62630469494565,,13.730627384984004,10.745900007694559,12.443656992738822,,12.584290749792698,13.808287227496653,10.42055671690967,12.475289055535523,10.035013442145525
Cengiz Under,,12.170457427943312,,9.391087529652252,9.104919348114471,12.276795683804567,,6.006590451984736,9.780838624360513,15.640885087212169,12.229034767385233,10.517254283336106,13.395121772649542,10.483325715851981,7.826973913763357,12.214028554670971
Johann Berg Gudmundsson,10.160495051850033,13.72078187351722,,10.714612418741432,8.238220716474363,10.649319346821363,,9.226137211886536,11.750712506800001,9.196373776432925,8.917944002698743,8.580125265074928,10.160495051850033,11.817174035257723,6.8255096170296286,10.769674142094484
Yerry Mina,6.022519189569133,7.801313292900257,,10.545144745475453,7.847730083931586,13.780140744965133,,12.261464660396465,9.129064472071656,12.246418653055553,9.415991536357504,12.202731981069824,9.806776202933277,12.309352232879752,10.192890933742543,6.022519189569133
Ben Mee,10.013737163741693,13.52259930852636,,10.55985087587866,8.119228101650933,10.495500895145996,,9.09287516060807,11.58098556510416,9.063541627330261,8.789133484960614,8.45619419112808,10.013737163741693,11.646487125223024,6.726922159278144,10.614117289338475
John Lundstram,,11.00706152121842,,7.394207062246792,9.994853535797636,9.303541582316072,,12.801774022747345,8.924624419269664,9.660981849758667,8.652670448773062,11.607347621081107,11.621608462757601,11.536614368826564,12.729774958843944,13.061033468288722
Liam Cooper,,8.730628672263132,9.032348493324742,10.45213986948381,8.399905586781356,6.721902326663869,9.9470807842284,10.543464483231432,5.158534419479082,6.682144443518958,9.003210218529821,7.8194177244613154,10.489559293817267,11.803255099840436,9.032348493324742,13.432586209842379
George Baldock,,10.916803263251444,,7.3335743268705995,9.91289541581828,9.227252242556823,,12.696799064630444,8.851442212416364,9.581761488327157,8.581718273211663,11.512166997817003,11.526310900133762,11.442013760502554,12.625390395363306,12.953932574392233
Neeskens Kebano,12.214892187212152,10.911166525928381,,10.868718372036748,6.91518341902703,5.338437680535417,11.972428512075485,10.816656977373334,9.035108286333573,8.346454770016214,,6.956327853515567,12.214892187212152,9.347350549492178,9.317196080904429,11.905093809557837
Rayan Ait Nouri,,11.777389383694924,,11.711151609981282,10.640446165445697,6.8025303056441935,,8.551238723079548,10.126287909420096,10.733416088188385,12.015903158123066,13.674588382215628,7.960292761215369,10.678539740075768,10.613466489079725,9.165412522477872
Youri Tielemans,,11.52065145455664,,8.889677881781987,8.618788813199279,11.621312090306468,,5.68588612525783,9.258619356886802,14.805785780641363,11.576101228309284,9.955716255911835,12.679928428961023,9.923599205040802,7.409075537073948,11.56189622842678
Ian Carlo Poveda-Ocampo,,8.476771820701462,8.769718660262694,10.14822735425121,8.155665032552994,6.526452373950486,9.657853661542944,10.236896560262878,5.008541863895796,6.487850514205353,8.741427626941102,7.592055773897141,10.184558749577235,11.460056770109158,8.769718660262694,13.042012498421737
Juan Mata,,13.01875608495444,,7.6070577032485724,5.837821956667287,9.506024246591393,,8.849096423170376,11.870848303343022,13.35753455900209,13.092389613774383,7.562064411685459,11.828501404162736,9.51474311038438,11.256934990612264,9.8802976996698
Kai Havertz,,9.812950370018664,,9.781293880608203,11.326651644656113,12.568785793956964,,14.593469452113759,11.410098873022466,8.495194589678507,9.125849904578565,10.806736490995377,5.604349995772611,8.76219908412703,9.134220074930465,11.355444254120453
Adam Webster,,10.570807605121706,,13.520019378118816,8.462335349540506,9.091140362099024,11.57877606853275,9.061812425265563,10.493498494477013,6.765655421420435,10.612092258253902,11.6442651318333,8.787456636285558,8.454580862800588,5.192111498450489,8.117679061929552
Marc Albrighton,,11.364967431605727,,8.769547451586028,8.502319035366318,11.464267792479768,,5.609050051402753,9.133503245689703,14.60570818065738,11.419667886286998,9.821179943951359,12.50857854685262,9.789496906009598,7.308953188046311,11.405654845299914
Thiago Alcantara do Nascimento,,9.990121711527548,,10.103026491090136,9.531555859262742,8.365919276346974,,7.728271165853613,10.015516831106153,11.08568567189838,11.023338141807175,8.627114122433339,8.655035187907211,12.871459332719862,11.310191175247795,10.063722277168925
Robin Koch,,8.144088286514371,8.425537991084171,9.749945058424704,7.835583812477014,6.270312030976159,9.27881681157876,9.835134309395293,4.811974179445967,6.233225158704777,8.398357281497878,7.294094238535605,9.78485057403441,11.010289775207424,8.425537991084171,12.530159295025246
Sergio Reguilon,,9.00396665668143,,12.652060700123986,11.257707597249489,8.645172692693734,,12.33117470139321,9.650656638129913,11.175374875403367,,11.301674961955943,12.400919299251385,9.358472978628523,11.203782935834614,9.012225036508763
Grady Diangana,,12.54986016791058,,8.314028478279495,12.231566214904797,11.166770339263483,,7.147090658332443,9.603682172436969,8.939426287199161,11.113281269269377,9.282877315456338,8.575338910576214,7.10481792341142,8.931234616727211,12.300747431414347
Gylfi Sigurdsson,5.447704079355438,7.056722429987483,,9.538670818486853,7.098709003029859,12.464904899009438,,11.091177785702195,8.257747331272771,11.077567833954586,8.51728884361776,11.038050805664776,8.870775342414072,11.134494762494809,9.220037624180142,5.447704079355438
Rhian Brewster,,10.025375536739453,,6.73474046206924,9.10344327029687,8.47378730504862,,11.660023146696382,8.128664599089978,8.799348573708446,7.8809653673122675,10.572123964465327,10.585112925506493,10.507699193565326,11.594445457997736,11.896160039180238
Alex Iwobi,5.432845308257056,7.037475014605771,,9.512653816790337,7.079347068050726,12.430906508869386,,11.060926276161924,8.235224085590495,11.04735344595299,8.494057690922496,11.007944201505564,8.846580045026757,11.104125104642245,9.194889703775411,5.432845308257056
Dwight Gayle,,8.772149680430305,,8.506563732092312,13.087849108033245,10.183893654643263,7.618738319761825,10.220352737930362,11.50033354091894,8.184328402892856,6.510652292019432,7.858195739121607,8.191835015829117,5.026144559658131,10.272874491684346,9.691796526420799
Rodrigo Hernandez,10.585668735478544,8.188981157784896,,8.528842154790233,9.141407370229533,10.099766126316498,,8.536664753505585,11.746543197061182,10.612577749314358,,10.6636568950947,6.825081940712724,11.680478906847458,7.939443940804318,10.585668735478544
Jean-Philippe Mateta,,8.275976067253275,,10.527868622721568,11.102021241312615,14.216884928171595,,11.034367364248501,7.11437919576252,9.559727155642708,8.898511497899634,5.459729726953834,11.159073834384447,11.06241698033736,8.53609050990416,7.072299938586807
Eberechi Eze,,8.225914967599419,,10.464185901072558,11.034865489869627,14.130887471512345,,10.967620848822408,7.071344556343536,9.501900689022543,8.844684702456135,5.4267040062747185,11.091572973733305,10.995500793731111,8.484455986773831,7.029519835172968
Joel Matip,,9.427454942677375,,9.5340006638282,8.994716580191911,7.894731346549093,,7.292997052959556,9.451419750364847,10.461314206003399,10.402478233059865,8.14121509457965,8.167563581045309,12.146508962518565,10.673175039967761,9.496910154172845
Hector Bellerin,,4.7735371419328425,,7.780124157691575,10.922341896574222,9.706691245960506,7.772994817252588,6.183435467339379,9.756573325420861,9.204699574751626,9.647540278584417,10.645325632502166,12.43007101838288,6.220226097476538,9.718616932308509,7.235830548121719
Declan Rice,,9.58973797533635,,4.7160220972025115,10.576547072188076,8.230891738555796,7.373330454379298,7.981692936929276,7.686383567510272,10.517063012621433,6.1452802928055235,10.790741583417956,9.53129970180412,7.148648002922583,12.280304489000855,8.257530457353194
Dan Burn,,9.625743820247768,,12.311286690668979,7.705775683235125,8.278363529866953,10.543596700569092,8.251657603765477,9.555346389716874,6.160784331285138,9.663337494222667,10.6032308335424,8.001830093988083,7.698714472246875,4.7279202344040545,7.391932762759184
Patrick van Aanholt,,8.012037302319632,,10.192112136829868,10.74795378740906,13.76347773865676,,10.682457538715324,6.887486265799955,9.254846793730259,8.614718732500428,5.285607145001763,10.803186849971226,10.70961259191913,8.263856133168748,6.8467490070879915
Michael Keane,5.166900504564865,6.692981511651889,,9.046997110523893,6.732803873931023,11.822397559388943,,10.519479630755523,7.832099216661328,10.506571208137943,8.078262582284065,10.469091097170962,8.41352851126669,10.560563820716233,8.7447879617793,5.166900504564865
Cesar Azpilicueta,,8.720935258080692,,8.69280159957466,10.06618722802032,11.17009289241667,,12.969463564342915,10.140348193745032,7.549823368896006,8.110297432660934,9.604129821858006,4.98068079770231,7.787114787062805,8.117736144871387,10.091775707894517
Ryan Fredericks,,9.362636694737239,,4.604338685167384,10.32607647637115,8.035970244443428,7.198717467791285,7.792672893630132,7.504356951574884,10.268001100351185,5.9997496195247795,10.535198497828867,9.305582338762433,6.979355878341978,11.989486024224053,8.061978113141693
Georginio Wijnaldum,,9.044046195594156,,9.146258768328796,8.628907033994215,7.573657517764569,,6.9963953847936695,9.06703636941221,10.03585904371879,9.979415893313986,7.810116924593456,7.835393834451774,11.652517974381132,10.239103628928829,9.110676706703382
Ciaran Clark,,8.16159568145771,,7.914494889978182,12.176916337621646,9.475080282497398,7.088463379443188,9.509001762128522,10.69989409463463,7.614687594501393,6.0575017032098755,7.311254224439797,7.621671736582285,4.676317804289418,9.557867927690813,9.017233808956469
Jorge Luiz Frello Filho,,8.62751517543065,,8.59968288926888,9.95835658658297,11.05043703322986,,12.830532552673617,10.031723127932041,7.468948428050419,8.02341860211652,9.501248814811388,4.927326931631159,7.703697941795126,8.030777629627002,9.983670958482048
Edward Nketiah,,4.53322624290119,,7.3884547152379,10.372485946436154,9.218033960894331,7.381684282283962,5.872147026068581,9.265404861117098,8.74131371132265,9.16186079000879,10.109415321726734,11.804312497470779,5.9070855308024335,9.229359280612172,6.871562104710016
Bernard Anicio Caldeira Duarte,4.977401585215989,6.447512731566128,,8.71519351293535,6.48587458679444,11.388804623036153,,10.133671926430749,7.544852667888179,10.121236927316172,7.7819878566130685,10.085131420044199,8.104957723153504,10.17324933111603,8.424068051026579,4.977401585215989
John McGinn,,7.895889830344308,,10.864829959884265,8.199248389843856,10.803724554868419,,9.341662458150342,6.275442940700023,4.844565794813959,12.615026361433769,9.79109248509908,8.455239554767488,9.863226735907936,9.851123599293853,6.312781003237851
Antonee Robinson,10.274564895488622,9.177935166181845,,9.142229872580492,5.816711250008684,4.490430496521766,10.070616409754264,9.09843839494642,7.5998874982202045,7.020626123214648,,5.8513199191448075,10.274564895488622,7.862530290867688,7.837165839045661,10.013977778800133
Kyle Walker-Peters,,6.0142335118740995,10.351004479964482,9.328046785012615,9.43346903074923,6.996204621309606,,10.5606313392969,12.018429636193028,9.396769623385438,,7.5224730906023805,5.978661261408214,8.899871448670167,10.351004479964482,7.515579849502494
Pascal Struijk,,7.264982028085722,7.51605089836006,8.697496040357258,6.989778791011693,5.593468858995908,8.277223306830173,8.773489614532066,4.292549970409238,5.5603852956735835,7.491804185934063,6.506739820327372,8.728633711593643,9.821793984398594,7.51605089836006,11.177602560884152
Giovani Lo Celso,,7.98648142109334,,11.2223258451434,9.985540373232803,7.668232649563094,,10.937701283006596,8.560092776952034,9.912511587316079,,10.024539245035816,10.999564454679117,8.30092707175439,9.93770942017068,7.993806570060921
Tyrone Mings,,7.747260590849113,,10.660314515915386,8.044908843725649,10.60035933589909,,9.165818542314556,6.157316379690107,4.75337352323483,12.377565883311824,9.606788668663492,8.296081327920751,9.67756509165691,9.665689779902229,6.1939516046810015
Conor Gallagher,,11.115440554150753,,7.363754502391251,10.833526854233373,9.890434652436637,,6.3301949412115945,8.506003800873671,7.917670807014115,9.84305925782176,8.221866187422897,7.595197764508267,6.292753880850024,7.910415425284606,10.894800819782565
Antonio Rudiger,,8.317115385461257,,8.290284446223058,9.600075931021982,10.652865627739596,,12.368917066804993,9.6708028990336,7.200231424809291,7.73475293207217,9.159413932276141,4.750052106424897,7.426535146424964,7.741847197302065,9.62447954523928
Willian Borges Da Silva,,4.361437769343406,,7.108466184008269,9.97941632399493,8.868712771415733,7.101952319396646,5.649619598567058,8.91428853188498,8.410058031836243,8.814668305951951,9.72631486884273,11.35698321878872,5.6832340942894435,8.879608913483345,6.61116143161893
Andre-Frank Zambo Anguissa,9.807485021262885,8.760707882430447,,8.726625745061416,5.552284601610714,4.2862963328983765,9.612807997048726,8.684825020133035,7.25439797794309,6.701469720975479,,5.585319966865686,9.807485021262885,7.505101076423091,7.480889688023929,9.558744148082104
Conor Hourihane,,7.409411730628677,,10.195430823601296,7.694079895666201,10.13809021798782,,8.766108049657834,5.888803103739114,4.546084532733625,11.837794892399291,9.187847990984439,7.934299045258839,9.255537937983096,9.244180494511538,5.923840709950834
Pablo Hernandez Dominguez,,6.8702303092090125,7.107657044139577,8.22490691369715,6.609980577932442,5.2895408605458165,7.82747021518233,8.296771283709703,4.059308997116741,5.258254933258594,7.084727806604815,6.153188122824473,8.254352681334208,9.288114748468553,7.107657044139577,10.57025380120768
Tosin Adarabioyo,9.688266745015776,8.654214067738561,,8.620546227578156,5.484791885791898,4.234192775341616,9.495956184701528,8.579253625819073,7.166214634275896,6.620007687974687,,5.51742567823872,9.688266745015776,7.41387022453276,7.3899531460391685,9.442549527549842
Kean Bryan,,8.593570240406256,,5.772897483950103,7.803306607933096,7.263576924509043,,9.994760550235359,6.967743994924916,7.542642144513149,6.7554207019993004,9.06223308503243,9.07336698706414,9.007009338857301,9.938548543815239,10.197172815439268
Thiago Thiago,,7.966687874654826,,7.94098741140669,9.195593059720059,10.204025253177791,,11.847773783561811,9.263340067228722,6.896861920060473,7.408862272742514,8.773497604802314,4.549916739929316,7.113630719268956,7.415657633173053,9.218968469158597
Moussa Djenepo,,5.594422279866794,9.628473847479457,8.676921615810853,8.774985077959121,6.507848910536421,,9.823468133948783,11.179507811424859,8.740847397436982,,6.997382288977767,5.561333077367682,8.27863418041375,9.628473847479457,6.990970216431272
David Luiz Moreira Marinho,,4.134264925301224,,6.738209730700683,9.459621589300319,8.406770905034582,6.732035151716366,5.355349630763264,8.44997277513264,7.9720059713250935,8.35554143672849,9.219703350426544,10.765435588398024,5.387213258767676,8.41709950316061,6.26680793530183
Kyle Edwards,,10.388374423271989,,6.8820878991907675,10.12490082944326,9.243496726726523,,5.916133949099466,7.949622140370626,7.399772280978831,9.199220178684005,7.684070100225953,7.098392350004209,5.881141925891256,7.392991477139097,10.182166836438006
Andros Townsend,,6.994925880738806,,8.898244762872318,9.38352347545436,12.016232951789846,,9.326341838900262,6.013134252374102,8.07996329984557,7.521098160614711,4.614610344273681,9.43174481594621,9.35004961474813,7.214776836332071,5.977568503673434
Davinson Sanchez,,7.350988465631466,,10.329353252776182,9.190980137118105,7.0580630926954635,,10.067376574563784,7.87895694616106,9.12376233059882,,9.226875826556439,10.124317226827873,7.640413336134817,9.14695514466884,7.357730744581431
Kieran Tierney,,4.0814916236751815,,6.652197445333679,9.338870870026081,8.299459674455882,6.646101683968708,5.2869893571756705,8.342110078848988,7.870244453064697,8.248884142999971,9.102015153224414,10.628016339823656,5.318446250516978,8.309656429501187,6.186813026562868
Nelson Cabral Semedo,,9.108777265284376,,9.057548159440158,8.229451448593176,5.261160294168708,,6.613632812263316,7.831795153070836,8.30135552606269,9.293246741089941,10.576094218341085,6.156587964116222,8.258913485997168,8.208585036292387,7.088642354584967
Kyle Bartley,,10.254080740423749,,6.793121051057417,9.994013150056858,9.12400322685354,,5.839654282129798,7.846854951686065,7.304113169036853,9.080299055244348,7.5847357837123255,7.006629268299307,5.805114611472187,7.297420022715342,10.050538861922838
Ezgjan Alioski,,6.605995943477946,6.834291062743765,7.908570639114814,6.355755617938962,5.08610103227377,7.52641966309019,7.977671049933235,3.903184836807033,5.0560183859219725,6.812243701400049,5.916531753578876,7.936883899778324,8.930886679111222,6.834291062743765,10.163713673282903
James Justin,,8.936060922681161,,6.895330828118708,6.685214132054095,9.01413893564114,,4.410290947100512,7.181502448833482,11.484194645229747,8.97907086516202,7.722209750262691,9.835260912404115,7.697297971239388,5.746892928858889,8.96805267362507
Xherdan Shaqiri,,7.95112388499562,,8.040984640993656,7.586151965126131,6.65842344056253,,6.150920202066866,7.971335825117507,8.823081707370635,8.773459395451587,6.866308052915016,6.8885303898388655,10.244376464107152,9.00176532320033,8.009702472155881
Jamaal Lascelles,,7.12462598643239,,6.908920530176731,10.62978098397263,8.271226098296145,6.187840266553761,8.300837691998,9.340421468304434,6.647205182879051,5.287867193127039,6.3823244710835505,6.653301956366068,4.082169302376692,8.3434951779371,7.871551204991025
Lucas Rodrigues Moura da Silva,,7.152860335623275,,10.050950497318889,8.943259478049812,6.867830058243891,,9.796034767386123,7.666598701626141,8.877853365069592,,8.978187685923317,9.851440721968766,7.434484458153916,8.900421072883113,7.159420892737246
Divock Origi,,7.82934152847081,,7.917825943868091,7.4699596536201085,6.556440562536705,,6.0567104314937605,7.849243895036356,8.68794412208383,8.639081843861794,6.761141137218074,6.783023108604017,10.08746980223504,8.863890953513879,7.8870229043073055
Tyler Roberts,,6.43934232762131,6.661878102280563,7.709056151890923,6.195414972214467,4.957790761590447,7.336545938970389,7.776413323170811,3.804716737223518,4.928467029084791,6.640386943592657,5.76727168462016,7.736655136114266,8.705581581951845,6.661878102280563,9.907307273903198
Darnell Furlong,,9.923023270857824,,6.573802174743873,9.671352076088205,8.829430802756493,,5.651118496356199,7.593515816748778,7.06829668929802,8.787137639391595,7.339859280450253,6.7804171860591715,5.617693954032079,7.06181963412507,9.726052830689904
Scott Dann,,6.520966333727436,,8.295320853611138,8.7477182343948,11.202041575967593,,8.694411089582376,5.605698571858676,7.5324841970278555,7.011486430910938,4.301935318734322,8.792672211502753,8.716512482904813,6.725920711272615,5.572542673731223
Manuel Lanzini,,7.686907080213114,,3.780251738124888,8.477909905620571,6.597688085356997,5.910287248753663,6.397936221695015,6.161223217807065,8.430228890787982,4.9259112933170695,8.649603158256912,7.640064342723763,5.7301871113626115,9.84360154223741,6.619041052107305
Steven Bergwijn,,6.773200239062666,,9.517465337915803,8.468568431715115,6.503298821685429,,9.276080045612176,7.259670358728867,8.406633949663581,,8.501642717360067,9.328545158478379,7.039876293752351,8.428003806865513,6.779412574398144
Steven Alzate,,7.629464889111468,,9.758054161868037,6.1076781302806396,6.561517226083318,8.35696464960282,6.540349830677071,7.5736671518613505,4.883101879987301,7.659262026974295,8.404231285013935,6.342333942266308,6.102081340846441,3.747398860857789,5.858922960064011
Lys Mousset,,7.473384060788858,,5.020390691434114,6.786132607722615,6.316757586585271,,8.69192688230114,6.059486971606744,6.559446190827206,5.874840373197201,7.880955923813234,7.890638503189491,7.832930684838432,8.64304220444864,8.867954371943389
Dennis Praet,,8.095567409300491,,6.246780993488813,6.056427112564262,8.16630168725258,,3.995474959918625,6.506036348412033,10.404032906267416,8.134531992424602,6.995886680151687,8.910191905958504,6.973318012803318,5.206361002029782,8.124550132062666
James Ward-Prowse,,4.893684472485887,8.422444821642706,7.5900807011089215,7.675861076280138,5.692698471723979,,8.593014804418681,9.77920168516617,7.645999362462236,,6.120914607903641,4.864739907993573,7.241681359642793,8.422444821642706,6.115305689182907
Angelo Ogbonna,,7.328469449881912,,3.6039799995791264,8.082588106485748,6.290040333367493,5.634692743198479,6.099602825130666,5.873927660948179,8.037130439716305,4.696217874003703,8.246275366337652,7.283810971893646,5.462990608514517,9.384598047866263,6.310397619186231
Andriy Yarmolenko,,7.292362792915277,,3.5862235402734917,8.042765980166017,6.259049915767149,5.606931159503218,6.069550674631047,5.844987390056539,7.997532278904211,4.673080064809456,8.205646768792013,7.24792434290917,5.43607498455476,9.338361045064875,6.279306903216514
Ryan Fraser,,6.4047577934427915,,6.210847094878057,9.555753906147135,7.435506076427267,5.562624374565182,7.462125731395736,8.396670549034566,5.975575318723004,4.753584073095997,5.737458004714438,5.981056077654094,3.669709217485834,7.500473129004735,7.076214109015347
John Fleck,,7.2820898377133165,,4.891885086872398,6.612429777207992,6.155069223582179,,8.469441942887537,5.904383896073447,6.391545792202749,5.724463647507426,7.679229192218056,7.6886639291866326,7.6324332425053845,8.421808553125414,8.640963703719763
Ruben Santos Gato Alves Dias,7.725117475793689,5.9760836118861915,,6.224104421238288,6.671136948809589,7.370519685954408,,6.229813129450511,8.572290367225495,7.744754902415846,,7.782030998199369,4.980749076080007,8.524078542766501,5.793978506962893,7.725117475793689
Dwight McNeil,6.572882568870585,8.876052549358393,,6.931344274069268,5.329352267728668,6.889105811071022,,5.968441119114118,7.6016033681047945,5.949186981881196,5.769069163104368,5.5505322827029415,6.572882568870585,7.6445977123440265,4.4154613487325935,6.966964018952993
Matt Phillips,,8.887075924446759,,5.887508014902758,8.661678789434248,7.9076527154977105,,5.061150998471998,6.800765225969269,6.330378113572317,7.8697748889876475,6.573590015825648,6.072552758079174,5.0312159235189124,6.324577252330978,8.71066887501608
Scott McTominay,,8.79465185509793,,5.138849188443505,3.943664922048123,6.421671412333207,,5.977892339800155,8.019197638492908,9.023509260199305,8.844394030664313,5.108454553769474,7.990590739876539,6.4275613277084505,7.604476460874673,6.67450699024483
Timothy Castagne,,7.732098822611774,,5.966317803663617,5.784510285529013,7.799657327114291,,3.8160891845419163,6.21393331017582,9.936920603310176,7.769314003718336,6.6817907168041515,8.51014893238467,6.660235320201343,4.97260979232149,7.759780301279724
Dale Stephens,6.362632441465628,8.592129756002242,,6.709627850347873,5.158879574578395,6.668740490481885,,5.777525566834846,7.358447026898381,5.758887321452095,5.584531022670327,5.3729845922679145,6.362632441465628,7.400066089248842,4.274221747781954,6.744108208391584
Willy Boly,,7.57542847630906,,7.53282315004785,6.844126168906743,4.375509725412953,,5.500310401574777,6.513410339860783,6.903926093766174,7.728844821810584,8.795740962411971,5.120203340355978,6.868628640601918,6.82677235627766,5.895358025270252
Enda Stevens,,6.8246174000414355,,4.584569104046653,6.197026447047571,5.768398009067815,,7.937378162066357,5.533461131580953,5.990018744444079,5.364843758498802,7.196807830178363,7.205649862001027,7.152951676275043,7.89273717742621,8.098124653739541
Fabian Balbuena,,6.792718613063077,,3.3405095281720336,7.491707108574037,5.8302042932131375,5.2227661638450975,5.6536887989926505,5.444511712462918,7.4495726436243075,4.352898894087426,7.6434279425518925,6.751324911863046,5.063616385825731,8.698533066394068,5.849073351102793
Douglas Luiz Soares de Paulo,,5.823596225917911,,8.013331506534305,6.047337666105207,7.968263349090428,,6.889922656470387,4.628439176668482,3.5730988761350697,9.304185023703294,7.2213987870889325,6.236143388316328,7.274601245557322,7.2656746036940225,4.655977782797806
Oluwasemilogo Adesewo Ibidapo Ajayi,,8.345448967292757,,5.528691112870936,8.133788765038098,7.425717159310569,,4.752696807430531,6.386289440348051,5.944570288317139,7.390147814475544,6.172959528574441,5.702458218494118,4.72458613948115,5.939122963250096,8.179793127170509
Ezri Konsa Ngoyo,,5.781376121448403,,7.9552361853221365,6.003495473391184,7.910494764527181,,6.839971862655323,4.594883762112092,3.5471945033080328,9.236731229095055,7.169044846434537,6.1909323855050795,7.221861595923897,7.212999670730061,4.62222271792525
Vladimir Coufal,,6.648667848254471,,3.2696685321298578,7.332833143643887,5.706565226843943,5.112008821582816,5.533793033854002,5.329051891312453,7.291592209288688,4.26058851726393,7.481336487921834,6.608151968535909,4.956234076234275,8.514066373114987,5.725034135342013
Sean Longstaff,,5.839015867513812,,5.662233593723635,8.711679736144669,6.778716598417452,5.071269364995905,6.802984899071657,7.654979961973588,5.447743728774492,4.333692814861069,5.230659676626689,5.452740363994239,3.345558261703355,6.837945013152169,6.45116143295338
Arthur Masuaku,,6.599390452680383,,3.2454349934223687,7.278484975297202,5.664270337330647,5.074120557854091,5.492778666077162,5.2895549869586,7.237549703050933,4.22901065677587,7.425887669308498,6.559174861241742,4.9195003556294035,8.450963353654904,5.682602361308292
Granit Xhaka,,3.2450013247139027,,5.288848174317397,7.424895390886256,6.5985086143012195,5.28400172220422,4.2034356675550315,6.63241793753795,6.25725985271547,6.558298396639481,7.236582591141885,8.449834100297403,4.228445558539938,6.606615572903771,4.918842991248405
Chris Basham,,6.560258234109506,,4.406980707003955,5.9569777165810605,5.544952679160923,,7.62991496704572,5.319116343629528,5.757988688196788,5.157030552538971,6.918031452861332,6.926530978720545,6.875874115988662,7.587003200730073,7.784434764096441
Adam Lallana,,6.57424629863366,,8.408433931858475,5.262935333583997,5.654004699407302,7.201126778088117,5.635764931229087,6.5261658535539215,4.207728186307478,6.599922243952465,7.241856043825204,5.465136290770565,5.258112626781252,3.229102361511421,5.04858507693669
Isaac Hayden,,5.597871461783919,,5.428390085494962,8.351897731685716,6.498763670933329,4.861831976047885,6.522029719654653,7.338838400503513,5.222758396682317,4.154716459569788,5.0146396575147145,5.227548676814484,3.2073906873794473,6.5555460226331785,6.184736143946667
Cedric Soares,,3.121498494846009,,5.087557743002263,7.142308266725873,6.347373281761494,5.082895743988146,4.04345539384699,6.379992036225033,6.019112246073967,6.308693441185585,6.9611625406870346,8.128238415465761,4.06751342318309,6.355171694317728,4.731634738213687
Jacob Ramsey,,5.4325889777486385,,7.475301296422297,5.641307995117588,7.433259100178093,,6.427320238051348,4.3176770297782685,3.333194269978402,8.679484470738263,6.736540435284587,5.817436944589584,6.786170780221309,6.777843489950215,4.343366641886831
Fabian Schar,,5.4812975432566615,,5.315345563504634,8.177972079342986,6.363428954537062,4.76058584909798,6.386210495086556,7.186009391187109,5.113996090155834,4.068195791603719,4.910211358496148,5.118686614205772,3.140597781678018,6.419028831561308,6.05594095236732
