,GW47,GW46,GW45,GW44,GW43,GW42,GW41,GW40,GW39*,GW39,GW38,GW37,GW36,GW35,GW34,GW33,GW32,GW31,GW30,GW29,GW28,GW27,GW26,GW25,GW24*,GW24,GW23,GW22,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
646,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0
647,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0
648,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0
649,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0
650,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0
651,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0
652,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0
653,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0
654,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0
655,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0
656,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0
657,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,,,,,,,,,
658,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,,,,,,,,,,
659,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,,,,,,,,,,,,,
660,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,,,,,,,,,,,,,
661,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,
662,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,,,,,,,,,,,,,,,,,,,,,,
663,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,,,,,,,,,,,,,,,,,,,,,,
664,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
665,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
