,GW47,GW46,GW45,GW44,GW43,GW42,GW41,GW40,GW39*,GW39,GW38,GW37,GW36,GW35,GW34,GW33,GW32,GW31,GW30,GW29,GW28,GW27,GW26,GW25,GW24*,GW24,GW23,GW22,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
157,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
158,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,0,1,0,1,1,0,0,1,0,,,,,,,,,,,,,,,
159,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,0,1,0,1,1,0,0,1,0,,,,,,,,,,,,,,,
160,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,
161,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
162,1,0,1,0,0,1,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,1,0,1,0,0,1,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1,0,1,0,0,1,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1,0,1,0,0,1,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
169,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
170,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
171,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
172,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
173,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
174,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
175,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
176,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
177,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
178,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
179,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
180,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
181,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
182,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
183,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
184,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
185,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
186,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
187,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
188,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
189,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
190,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
191,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
192,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
193,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
194,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,,,
195,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,1,0,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,,,,,,
196,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
200,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
201,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
202,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
203,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
204,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
205,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
206,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
207,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
208,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
209,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
210,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
211,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
212,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
213,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
214,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
215,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
216,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
217,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
218,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
219,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
220,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
221,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,,,,
222,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,
223,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,
224,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,
225,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,
226,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,
227,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,,,,,,,,,,,,,,,,,,,,
228,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,,,,,,,,,,,,,,,,,,,,,,
229,1,0,1,0,1,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
232,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
233,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
234,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
235,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
236,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
237,1,0,1,0,1,0,1,0,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
238,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
239,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
240,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
241,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
242,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
243,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
244,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
245,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
246,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
247,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
248,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
249,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
250,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
251,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
252,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
253,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
254,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
255,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
256,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
257,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,,,,,,,,
258,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,0,,,,,,,,,,,
259,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,1,,,,,,,,,,,,,,,
260,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,0,1,0,,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,
261,1,0,1,0,1,0,1,0,,1,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,1,0,1,0,1,0,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
265,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
266,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
267,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
268,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
269,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
270,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
271,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
272,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
273,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
274,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
275,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
276,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
277,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
278,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
279,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
280,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
281,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
282,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
283,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
284,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
285,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
286,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0
287,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
288,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
289,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
290,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
291,1,0,1,0,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,,1,0,1,,,,,,,,,,,,,,,,,,,,,
292,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
296,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
297,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
298,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
299,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
300,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
301,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
302,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
303,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
304,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
305,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
306,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
307,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
308,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
309,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
310,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
311,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
312,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
313,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
314,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
315,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
316,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
317,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
318,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,
319,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,
320,0,1,0,1,0,1,0,1,,0,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,1,0,,1,0,1,1,0,1,0,1,0,1,,,,,,,
